customer_id,full_name,customer_type,birth_date,gender,email,phone,address,social_channels,source,tags,notes,created_at,updated_at,lifecycle_stage
83,Lý Quốc Linh,Mới,2007-02-04,Nữ,ly.quoc.linh@icloud.com,720288202,"Nhà Thuốc Giáo Xứ Phú Yên, Địa chỉ: 4MHX+5GC, Tân An, Quỳnh Lưu, Nghệ An, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+Gi%C3%A1o+X%E1%BB%A9+Ph%C3%BA+Y%C3%AAn/data=!4m7!3m6!1s0x313777002d273f5b:0xbf3402a0803477ca!8m2!3d19.1274553!4d105.698727!1","{""tiktok"": ""tiktok.com/ly_quoc_linh32"", ""instagram"": ""instagram.com/ly_quoc_linh11"", ""facebook"": ""facebook.com/ly_quoc_linh59"", ""youtube"": ""youtube.com/ly_quoc_linh4"", ""preferred"": ""zalo""}",Website,"[""lip-matte"", ""duong-am""]",,2024-11-27 13:13:46,2025-03-13 11:31:46,Prospect
89,Phan Văn Hoa,Trung bình,1990-11-13,Nữ,phan.van.hoa7036@yahoo.com,824099363,"Nhạc Hoa Viên garden cafe, Địa chỉ: siêu thị Co.op mart, ngã 5, Khánh Hòa, Số điện thoại: 0935 922 606, https://www.google.com/maps/place/Nh%E1%BA%A1c+Hoa+Vi%C3%AAn+garden+cafe/data=!4m7!3m6!1s0x3170edf9e9e9f549:0xc0c43713ca916348!8m2!3d11.9172598!4d109.1","{""instagram"": ""instagram.com/phan_van_hoa45"", ""zalo"": ""zalo.com/phan_van_hoa51"", ""facebook"": ""facebook.com/phan_van_hoa75"", ""preferred"": ""instagram""}",Social,[],,2025-05-23 22:18:55,2025-06-12 20:01:34,Prospect
90,Phan Thu Nhung,Trung bình,2005-11-09,Nữ,phan.thu.nhung@hotmail.com,766443643,"DeLaSea Ha Long Hotel - Modern Bayview Escape, Địa chỉ: Lô 1 Đại lộ Hạ Long Marine, Bãi Cháy, Hạ Long, Quảng Ninh 20000, Số điện thoại: 0203 6503 289, https://www.google.com/maps/place/DeLaSea+Ha+Long+Hotel/data=!4m10!3m9!1s0x314a596b84c08f2b:0x27b88eb3d1","{""instagram"": ""instagram.com/phan_thu_nhung94"", ""facebook"": ""facebook.com/phan_thu_nhung96"", ""preferred"": ""instagram""}",Referral,"[""aha-bha"", ""bodycare"", ""duong-am""]",,2025-06-27 12:01:37,2025-09-13 19:51:49,Prospect
91,Nguyễn Phương Tài,Trung bình,2007-01-16,Nam,nguyen.phuong.tai@outlook.com,970644551,"Yên Tử Boutique Hotel, Địa chỉ: 2MWX+5P6, QL18, Hồng Thái Đông, Đông Triều, Quảng Ninh, Số điện thoại: 0983 610 898, https://www.google.com/maps/place/Y%C3%AAn+T%E1%BB%AD+Boutique+Hotel/data=!4m10!3m9!1s0x314a874e6b5a48ad:0x45fcbabd461dda24!5m2!4m1!1i2!8m","{""tiktok"": ""tiktok.com/nguyen_phuong_tai38"", ""instagram"": ""instagram.com/nguyen_phuong_tai26"", ""zalo"": ""zalo.com/nguyen_phuong_tai54"", ""preferred"": ""phone""}",Email,"[""k-beauty"", ""lip-matte"", ""duong-am""]",,2025-07-18 09:41:34,2025-10-09 07:27:00,Prospect
96,Đặng Gia Chi,Vip,1969-08-07,Nữ,dang.gia.chi@gmail.com,516856749,"Homestay Homie House, Địa chỉ: 236 Bà Triệu, Phường7, Tuy Hòa, Phú Yên, Số điện thoại: 0339 910 778, https://www.google.com/maps/place/Homestay+Homie+House/data=!4m10!3m9!1s0x316fede8906c6c9d:0xbd4a7f02551c5a48!5m2!4m1!1i2!8m2!3d13.0954919!4d109.3138564","{""tiktok"": ""tiktok.com/dang_gia_chi79"", ""instagram"": ""instagram.com/dang_gia_chi34"", ""facebook"": ""facebook.com/dang_gia_chi25"", ""preferred"": ""zalo""}",Referral,"[""duong-am""]",,2025-10-06 04:28:32,2025-10-09 00:13:00,Prospect
98,Bùi Thu Thảo,Trung bình,2003-08-30,Khác,bui.thu.thao@outlook.com,995659080,"Nhà Thuốc FPT Long Châu, Địa chỉ: 69/2 Trưng Nữ Vương, Phường 1, Vĩnh Long, Số điện thoại: 1800 6928, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+FPT+Long+Ch%C3%A2u/data=!4m7!3m6!1s0x310a836d29fe9a5b:0x5b7abf57cbfec937!8m2!3d10.2518638!4d105.","{""tiktok"": ""tiktok.com/bui_thu_thao93"", ""instagram"": ""instagram.com/bui_thu_thao26"", ""preferred"": ""instagram""}",Social,"[""clean-beauty""]",,2025-09-02 12:10:25,2025-10-09 06:34:00,Lead
100,Dương Gia Anh,Trung bình,1999-08-27,Nam,duong.gia.anh@yahoo.com,917250185,"Nhà Thuốc FPT Long Châu, Địa chỉ: 15 Lô 5 Trần Văn Bảy, Ngan Dừa, Hồng Dân, Bạc Liêu, Số điện thoại: 1800 6928, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+FPT+Long+Ch%C3%A2u/data=!4m7!3m6!1s0x31a0e18a3a3356b5:0x64a996c76ffe84!8m2!3d9.563844!","{""tiktok"": ""tiktok.com/duong_gia_anh86"", ""instagram"": ""instagram.com/duong_gia_anh71"", ""zalo"": ""zalo.com/duong_gia_anh17"", ""facebook"": ""facebook.com/duong_gia_anh74"", ""preferred"": ""tiktok""}",Website,"[""niacinamide""]",Ưu tiên sản phẩm 'clean beauty',2025-01-08 16:48:16,2025-01-28 04:35:43,Prospect
102,Bùi Hữu Trà,Mới,1990-12-22,Nữ,bui.huu.tra2676@hotmail.com,759727447,"Khách sạn Dương Hà (Hotel Duong Ha), Địa chỉ: Tổ 16, Cao Bằng, 900000, Số điện thoại: 0206 6265 555, https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+D%C6%B0%C6%A1ng+H%C3%A0+%28Hotel+Duong+Ha%29/data=!4m10!3m9!1s0x36ca643c767beb83:0x69d6bb8dc84246","{""tiktok"": ""tiktok.com/bui_huu_tra23"", ""zalo"": ""zalo.com/bui_huu_tra71"", ""youtube"": ""youtube.com/bui_huu_tra32"", ""preferred"": ""tiktok""}",Website,"[""coupon-hunter""]",,2025-08-06 18:06:48,2025-08-22 01:52:21,Lead
103,Ngô Minh Khánh,Vip,1964-12-09,Khác,ngo.minh.khanh@yahoo.com,336611806,"ATM - KienlongBank Cảng Quốc Tế Long An, Địa chỉ: ĐT19, Ấp Vĩnh Hòa, Xã, Cần Giuộc, Long An 853206, Số điện thoại: 0272 3732 288, https://www.google.com/maps/place/ATM+-+KienlongBank+C%E1%BA%A3ng+Qu%E1%BB%91c+T%E1%BA%BF+Long+An/data=!4m7!3m6!1s0x317539d78","{""tiktok"": ""tiktok.com/ngo_minh_khanh85"", ""youtube"": ""youtube.com/ngo_minh_khanh5"", ""preferred"": ""instagram""}",Social,"[""da-nhay-cam""]",,2024-12-02 19:15:23,2024-12-19 21:35:09,Prospect
104,Trần Mai Chi,Mới,2006-02-15,Nữ,tran.mai.chi@hotmail.com,772723290,"NHÀ THUỐC VIỆT PHƯƠNG, Địa chỉ: FJ4C+5C3, Đường Phạm Văn Đồng, Đức Ninh Đông, Đồng Hới, Quảng Bình, Số điện thoại: 0705 950 997, https://www.google.com/maps/place/NH%C3%80+THU%E1%BB%90C+VI%E1%BB%86T+PH%C6%AF%C6%A0NG/data=!4m7!3m6!1s0x314757005ff35d17:0x98","{""tiktok"": ""tiktok.com/tran_mai_chi47"", ""instagram"": ""instagram.com/tran_mai_chi40"", ""zalo"": ""zalo.com/tran_mai_chi20"", ""youtube"": ""youtube.com/tran_mai_chi91"", ""preferred"": ""tiktok""}",Ads,"[""retinol"", ""duong-am"", ""niacinamide""]",,2025-03-29 23:16:27,2025-04-22 13:15:25,Lead
105,Lý Minh Giang,Mới,1988-02-11,Nam,ly.minh.giang8870@outlook.com,310647938,"NAVADA BEACH HOTEL, Địa chỉ: 09-10 Phạm Văn Đồng, Vĩnh Hải, Nha Trang, Khánh Hòa 650000, Số điện thoại: 0258 3900 666, https://www.google.com/maps/place/NAVADA+BEACH+HOTEL/data=!4m10!3m9!1s0x31706741c0dd0f95:0x97a6e0f66f524ed8!5m2!4m1!1i2!8m2!3d12.27597!4","{""tiktok"": ""tiktok.com/ly_minh_giang41"", ""instagram"": ""instagram.com/ly_minh_giang94"", ""zalo"": ""zalo.com/ly_minh_giang64"", ""preferred"": ""instagram""}",Social,"[""clean-beauty"", ""da-nhay-cam"", ""duong-am""]",,2024-10-06 05:22:54,2024-12-03 20:37:52,Lead
107,Dương Anh Phương,Trung bình,1993-11-21,Nữ,duong.anh.phuong@outlook.com,389025608,"Oceanami Villa B8-32, Địa chỉ: Oceanami, Bà Rịa, Bà Rịa - Vũng Tàu 78000, Số điện thoại: 0913 778 578, https://www.google.com/maps/place/Oceanami+Villa+B8-32/data=!4m10!3m9!1s0x3175773aa6a616d3:0x9f6a75795a73a6bb!5m2!4m1!1i2!8m2!3d10.3886325!4d107.2592874","{""tiktok"": ""tiktok.com/duong_anh_phuong30"", ""instagram"": ""instagram.com/duong_anh_phuong28"", ""preferred"": ""zalo""}",Website,"[""chong-nang""]",,2025-05-28 03:37:06,2025-05-28 17:21:17,Prospect
111,Huỳnh Minh Hạnh,Mới,2006-01-03,Nữ,huynh.minh.hanh6380@gmail.com,890649667,"S'Coffee Cam Đức, Địa chỉ: 23 Lưu Hữu Phước, Cam Đức, Cam Lâm, Khánh Hòa, Số điện thoại: 0772 538 338, https://www.google.com/maps/place/S%27Coffee+Cam+%C4%90%E1%BB%A9c/data=!4m7!3m6!1s0x3170f51baa2c0d7f:0x207e9e60723c376!8m2!3d12.0502831!4d109.1602519!16","{""tiktok"": ""tiktok.com/huynh_minh_hanh52"", ""facebook"": ""facebook.com/huynh_minh_hanh6"", ""youtube"": ""youtube.com/huynh_minh_hanh24"", ""preferred"": ""zalo""}",Ads,"[""chong-nang"", ""retinol""]",,2025-01-13 18:39:26,2025-02-16 10:41:58,Lead
116,Hồ Phương Phúc,Trung bình,1984-02-26,Nam,ho.phuong.phuc@icloud.com,994412334,"Khách sạn Osaka Quy Nhơn, Địa chỉ: 98a Mai Xuân Thưởng, Lý Thường Kiệt, Quy Nhơn, Bình Định, Số điện thoại: 0964 419 691, https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Osaka+Quy+Nh%C6%A1n/data=!4m10!3m9!1s0x316f6d301cc92fc1:0xca2f2d67ceb9c786!5","{""tiktok"": ""tiktok.com/ho_phuong_phuc76"", ""facebook"": ""facebook.com/ho_phuong_phuc13"", ""preferred"": ""tiktok""}",Social,[],,2025-08-25 15:37:38,2025-09-30 02:43:37,Lead
118,Lý Thanh My,Mới,1980-05-25,Nữ,ly.thanh.my@yahoo.com,350829689,"Hòn Kiến Coffee - Live Music, Địa chỉ: 56 Đống Đa, phường Tân Tiến, Nha Trang, Khánh Hòa 650000, Số điện thoại: 0919 344 849, https://www.google.com/maps/place/H%C3%B2n+Ki%E1%BA%BFn+Coffee+-+Live+Music/data=!4m7!3m6!1s0x3170677c34bff44b:0x30be7834ad07f68e","{""tiktok"": ""tiktok.com/ly_thanh_my86"", ""instagram"": ""instagram.com/ly_thanh_my14"", ""zalo"": ""zalo.com/ly_thanh_my80"", ""youtube"": ""youtube.com/ly_thanh_my70"", ""preferred"": ""tiktok""}",Ads,"[""k-beauty""]",,2025-01-24 10:34:20,2025-04-12 04:17:55,Prospect
121,Lê Thu Trinh,Trung bình,2005-11-27,Nữ,le.thu.trinh@hotmail.com,333466953,"Nhà Nghỉ Hoàng Anh ( Motel Hoàng Anh), Địa chỉ: Bờ Kè Cầu Tài Năng, TT. Ba Tơ, Ba Tơ, Quảng Ngãi, Số điện thoại: 0969 532 155, https://www.google.com/maps/place/Nh%C3%A0+Ngh%E1%BB%89+Ho%C3%A0ng+Anh+%28+Motel+Ho%C3%A0ng+Anh%29/data=!4m10!3m9!1s0x31691d7bf3","{""tiktok"": ""tiktok.com/le_thu_trinh92"", ""instagram"": ""instagram.com/le_thu_trinh28"", ""zalo"": ""zalo.com/le_thu_trinh71"", ""facebook"": ""facebook.com/le_thu_trinh5"", ""youtube"": ""youtube.com/le_thu_trinh21"", ""preferred"": ""tiktok""}",Ads,"[""tri-mun"", ""k-beauty"", ""lip-matte""]",,2025-09-14 21:45:57,2025-10-09 08:05:00,Prospect
124,Vũ Tuấn Kim,Trung bình,2003-08-23,Nam,vu.tuan.kim@yahoo.com,318472489,"Quầy Thuốc 1186 Thảo, Địa chỉ: 4FP6+678, Tân Lợi Thanh, Giồng Trôm, Bến Tre, Số điện thoại: 0357 747 714, https://www.google.com/maps/place/Qu%E1%BA%A7y+Thu%E1%BB%91c+1186+Th%E1%BA%A3o/data=!4m7!3m6!1s0x31a0013c49d8ed6f:0x49d03754849ae42b!8m2!3d10.1355362","{""tiktok"": ""tiktok.com/vu_tuan_kim35"", ""instagram"": ""instagram.com/vu_tuan_kim53"", ""zalo"": ""zalo.com/vu_tuan_kim8"", ""facebook"": ""facebook.com/vu_tuan_kim17"", ""preferred"": ""instagram""}",Ads,"[""gooming-nam"", ""lip-matte""]",Săn coupon khung giờ vàng,2025-09-01 04:14:33,2025-10-03 19:21:16,Lead
125,Đỗ Phương Quang,Mới,1991-04-15,Khác,do.phuong.quang@gmail.com,568933756,"Cafe Cây Si, Địa chỉ: Khu Dân Cư, Đ. Số 1 Đường Sắt, Khu Phố Thống Nhất 1, Dĩ An, Bình Dương, https://www.google.com/maps/place/Cafe+C%C3%A2y+Si/data=!4m7!3m6!1s0x3174d971634ee2fb:0xe6f41af369100c1b!8m2!3d10.9075821!4d106.7472279!16s%2Fg%2F11v59f867l!19sC","{""instagram"": ""instagram.com/do_phuong_quang76"", ""zalo"": ""zalo.com/do_phuong_quang75"", ""facebook"": ""facebook.com/do_phuong_quang55"", ""preferred"": ""instagram""}",Ads,[],,2025-03-25 13:38:02,2025-06-30 16:34:07,Prospect
126,Huỳnh Thanh Lộc,Mới,1995-03-01,Nam,huynh.thanh.loc1372@outlook.com,567509597,"Golden Hotel, Địa chỉ: 136 Hùng Vương, Lộc Thọ, Nha Trang, Khánh Hòa 650000, Số điện thoại: 0258 3553 999, https://www.google.com/maps/place/Golden+Hotel/data=!4m10!3m9!1s0x317067793741f165:0x9bd9f6cc951d048c!5m2!4m1!1i2!8m2!3d12.23513!4d109.1955308!16s%2","{""instagram"": ""instagram.com/huynh_thanh_loc60"", ""zalo"": ""zalo.com/huynh_thanh_loc50"", ""preferred"": ""tiktok""}",Ads,"[""clean-beauty"", ""da-nhay-cam""]",,2025-01-03 19:33:07,2025-02-04 04:39:08,Prospect
128,Trần Mai Yến,Trung bình,2008-07-20,Nữ,tran.mai.yen6856@icloud.com,331410210,https://www.google.com/maps/place/Ciao+Cafe/data=!4m7!3m6!1s0x31752f46fdb49d35:0x2295bfb1afb48018!8m2!3d10.7750579!4d106.7029946!16s%2Fg%2F1tlk8wnw!19sChIJNZ20_UYvdTERGIC0r7G_lSI?authuser=0&hl=vi&rclk=1,"{""tiktok"": ""tiktok.com/tran_mai_yen59"", ""instagram"": ""instagram.com/tran_mai_yen60"", ""zalo"": ""zalo.com/tran_mai_yen98"", ""facebook"": ""facebook.com/tran_mai_yen0"", ""youtube"": ""youtube.com/tran_mai_yen34"", ""preferred"": ""instagram""}",Social,[],,2025-03-04 16:31:01,2025-05-07 06:04:24,Prospect
129,Lý Mai Vy,Mới,1977-11-28,Nữ,ly.mai.vy@yahoo.com,994917878,"Nhà Thuốc FPT Long Châu, Địa chỉ: 191 Nguyễn Lương Bằng, Hoà Khánh Bắc, Liên Chiểu, Đà Nẵng 550000, Số điện thoại: 1800 6928, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+FPT+Long+Ch%C3%A2u/data=!4m7!3m6!1s0x3142192e22eaeda3:0x5e3484f7fc139a04","{""tiktok"": ""tiktok.com/ly_mai_vy59"", ""instagram"": ""instagram.com/ly_mai_vy20"", ""zalo"": ""zalo.com/ly_mai_vy95"", ""preferred"": ""tiktok""}",Ads,[],,2025-01-11 23:14:52,2025-05-12 12:01:53,Lead
131,Trần Lan Thảo,Trung bình,2008-02-16,Nữ,tran.lan.thao@yahoo.com,730871680,"Đỉnh Coffee, Địa chỉ: N18 Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh, https://www.google.com/maps/place/%C4%90%E1%BB%89nh+Coffee/data=!4m7!3m6!1s0x31752fa1a4bbe997:0x7a9fe1d4c9a9102f!8m2!3d10.749587!4d106.631304!16s%2Fg%2F11f6cr8606!19sChIJl-m7pKEvdT","{""instagram"": ""instagram.com/tran_lan_thao4"", ""zalo"": ""zalo.com/tran_lan_thao82"", ""facebook"": ""facebook.com/tran_lan_thao32"", ""preferred"": ""instagram""}",Website,"[""bodycare"", ""ship-nhanh""]",,2025-07-27 09:04:55,2025-08-29 23:38:51,Prospect
132,Huỳnh Quốc Ngân,Trung bình,1988-07-09,Nữ,huynh.quoc.ngan8484@gmail.com,981451272,"Cafe BờHồ, Địa chỉ: X6M2+9J8, Nguyễn Chí Thanh, Cam Nghĩa, Cam Ranh, Khánh Hòa, https://www.google.com/maps/place/Cafe+B%E1%BB%9DH%E1%BB%93/data=!4m7!3m6!1s0x31708d0041369075:0x486cb3ce93f42634!8m2!3d11.9834174!4d109.2015635!16s%2Fg%2F11vx4fxqlc!19sChIJdZ","{""instagram"": ""instagram.com/huynh_quoc_ngan78"", ""zalo"": ""zalo.com/huynh_quoc_ngan84"", ""facebook"": ""facebook.com/huynh_quoc_ngan57"", ""preferred"": ""phone""}",Event,"[""lip-matte""]",,2025-09-24 06:20:53,2025-10-09 08:33:00,Lead
138,Nguyễn Minh Vy,Mới,1966-01-28,Nữ,nguyen.minh.vy@hotmail.com,577193809,"Nhà Thuốc Bệnh Viện, Địa chỉ: Hưng Dũng, Tp. Vinh, Nghệ An, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+B%E1%BB%87nh+Vi%E1%BB%87n/data=!4m7!3m6!1s0x3139cde78b1e464d:0xe873d5f76b106d58!8m2!3d18.6838449!4d105.6981143!16s%2Fg%2F11htv2xzc2!19sChI","{""zalo"": ""zalo.com/nguyen_minh_vy59"", ""facebook"": ""facebook.com/nguyen_minh_vy75"", ""preferred"": ""instagram""}",Social,[],,2025-02-04 19:49:41,2025-02-27 22:24:00,Lead
139,Nguyễn Minh Trinh,Trung bình,1981-09-10,Nam,nguyen.minh.trinh@yahoo.com,790182795,"Hải Sản Phương Dung | Hải Sản Ngon Quận 12 | Quán Nhậu Đường Thạnh Xuân 21, Địa chỉ: 131 Đ. Thạnh Xuân 21, Thạnh Xuân, Quận 12, Hồ Chí Minh, Số điện thoại: 0869 889 809, https://www.google.com/maps/place/H%E1%BA%A3i+S%E1%BA%A3n+Ph%C6%B0%C6%A1ng+Dung+%7C+H","{""tiktok"": ""tiktok.com/nguyen_minh_trinh72"", ""instagram"": ""instagram.com/nguyen_minh_trinh78"", ""zalo"": ""zalo.com/nguyen_minh_trinh50"", ""preferred"": ""email""}",Website,"[""aha-bha"", ""k-beauty""]",Ưu tiên sản phẩm 'clean beauty',2025-10-05 02:10:01,2025-10-08 20:09:00,Prospect
148,Đỗ Thu Vy,Trung bình,2006-04-08,Nữ,do.thu.vy@yahoo.com,735767262,"Amigo café, Địa chỉ: 104 Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh 712215, Số điện thoại: 0931 801 900, https://www.google.com/maps/place/Amigo+caf%C3%A9/data=!4m7!3m6!1s0x31752fee32f571d9:0x6905b829d4b49463!8m2!3d10.7694397!4d106.7024","{""instagram"": ""instagram.com/do_thu_vy57"", ""zalo"": ""zalo.com/do_thu_vy56"", ""facebook"": ""facebook.com/do_thu_vy91"", ""youtube"": ""youtube.com/do_thu_vy28"", ""preferred"": ""facebook""}",Event,[],,2025-08-21 05:42:19,2025-08-25 07:59:02,Lead
151,Lê Hữu Tài,Trung bình,1998-07-24,Nam,le.huu.tai@yahoo.com,538525645,"Nhà Thuốc FPT Long Châu, Địa chỉ: Ấp Phú Xuân, Châu Thành, Hậu Giang, Số điện thoại: 1800 6928, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+FPT+Long+Ch%C3%A2u/data=!4m7!3m6!1s0x31a0613ae7930ef9:0x72387b5b7139acb!8m2!3d9.9402182!4d105.8662716!","{""preferred"": ""tiktok""}",Social,"[""bodycare""]",,2025-03-02 01:53:21,2025-05-16 23:22:13,Prospect
153,Hồ Gia Tài,Mới,2003-07-25,Nam,ho.gia.tai@hotmail.com,894648020,"ATM Sacombank (CDM), Địa chỉ: 9/22 Trần Hưng Đạo, Khu Phố, Dĩ An, Bình Dương, Số điện thoại: 1800 585888, https://www.google.com/maps/place/ATM+Sacombank+%28CDM%29/data=!4m7!3m6!1s0x3174d950a10afd51:0x18c4d1b3c90f9082!8m2!3d10.9063471!4d106.7693968!16s%2F","{""tiktok"": ""tiktok.com/ho_gia_tai54"", ""instagram"": ""instagram.com/ho_gia_tai47"", ""facebook"": ""facebook.com/ho_gia_tai41"", ""preferred"": ""facebook""}",Social,"[""ship-nhanh"", ""gooming-nam"", ""clean-beauty""]",,2025-08-14 22:13:33,2025-10-09 03:22:00,Lead
157,Đặng Phương Phương,Trung bình,1999-08-23,Nam,dang.phuong.phuong@hotmail.com,953671468,"Nhà thuốc Pharmacity, Địa chỉ: 157 Nguyễn Phong Sắc, Hưng Dũng, Vinh, Nghệ An 43109, Số điện thoại: 1800 6821, https://www.google.com/maps/place/Nh%C3%A0+thu%E1%BB%91c+Pharmacity/data=!4m7!3m6!1s0x3139cdee9e202b4d:0xb77df705dff52d14!8m2!3d18.6842744!4d105","{""tiktok"": ""tiktok.com/dang_phuong_phuong26"", ""instagram"": ""instagram.com/dang_phuong_phuong32"", ""youtube"": ""youtube.com/dang_phuong_phuong93"", ""preferred"": ""facebook""}",Social,[],,2025-04-11 10:18:07,2025-08-02 21:10:54,Prospect
158,Huỳnh Hữu Yến,Trung bình,1998-07-15,Nữ,huynh.huu.yen@outlook.com,859036109,"Nhà thuốc An Khang, Địa chỉ: Đường tỉnh, Trần Hưng Đạo, TT. Ba Tri, Ba Tri, Bến Tre 930000, Số điện thoại: 1900 1572, https://www.google.com/maps/place/Nh%C3%A0+thu%E1%BB%91c+An+Khang/data=!4m7!3m6!1s0x319ff92e6202cc89:0xb6c4368d19ed9d7d!8m2!3d10.0418142!","{""zalo"": ""zalo.com/huynh_huu_yen76"", ""preferred"": ""instagram""}",Ads,[],,2025-05-07 18:46:31,2025-07-24 00:20:55,Prospect
160,Huỳnh Gia An,Trung bình,1990-05-22,Nữ,huynh.gia.an8328@yahoo.com,528013237,"Nhà thuốc Pharmacity, Địa chỉ: 21 P. Lãn Ông, Phố cổ Hà Nội, Hoàn Kiếm, Hà Nội, Số điện thoại: 1800 6821, https://www.google.com/maps/place/Nha%CC%80+thu%C3%B4%CC%81c+Pharmacity/data=!4m7!3m6!1s0x3135ab25986f32cf:0x8dc66af636549341!8m2!3d21.0351728!4d10","{""tiktok"": ""tiktok.com/huynh_gia_an8"", ""facebook"": ""facebook.com/huynh_gia_an38"", ""youtube"": ""youtube.com/huynh_gia_an5"", ""preferred"": ""zalo""}",Social,"[""duong-am""]",,2025-06-28 12:58:12,2025-07-22 18:11:30,Prospect
161,Lê Tuấn An,Mới,1986-06-10,Nữ,le.tuan.an5894@hotmail.com,949628292,"TIGON DALAT HOSTEL, Địa chỉ: 13 Đường Khởi Nghĩa Bắc Sơn, Phường 10, Đà Lạt, Lâm Đồng 670000, Số điện thoại: 0834 814 981, https://www.google.com/maps/place/TIGON+DALAT+HOSTEL/data=!4m10!3m9!1s0x3171133d5ce25757:0xd8ab161e0765091a!5m2!4m1!1i2!8m2!3d11.935","{""tiktok"": ""tiktok.com/le_tuan_an14"", ""instagram"": ""instagram.com/le_tuan_an8"", ""zalo"": ""zalo.com/le_tuan_an7"", ""preferred"": ""tiktok""}",Social,"[""k-beauty"", ""ship-nhanh""]","Da nhạy cảm, tránh hương liệu mạnh",2024-12-02 17:15:14,2025-01-24 10:12:53,Lead
163,Hoàng Đức My,Trung bình,2001-04-21,Nữ,hoang.duc.my@outlook.com,332866354,"GAOS CAFE, Địa chỉ: 11 tổ 3 Khánh Thạnh, Tân Phước Khánh, Tân Uyên, Bình Dương, Số điện thoại: 0399 456 166, https://www.google.com/maps/place/GAOS+CAFE/data=!4m7!3m6!1s0x3174d136ca596d69:0x94cf5fe09fa9b1a7!8m2!3d11.0038612!4d106.7173895!16s%2Fg%2F11vbzbk","{""tiktok"": ""tiktok.com/hoang_duc_my90"", ""instagram"": ""instagram.com/hoang_duc_my87"", ""facebook"": ""facebook.com/hoang_duc_my27"", ""youtube"": ""youtube.com/hoang_duc_my43"", ""preferred"": ""instagram""}",Website,"[""clean-beauty"", ""k-beauty""]",,2025-02-01 05:41:34,2025-04-25 08:29:14,Lead
164,Hồ Văn Hương,Vip,1986-11-28,Nữ,ho.van.huong2158@icloud.com,975996510,"Khách Sạn Thiên Phú, Địa chỉ: 78 Đ. Phan Huy Ích, Phường 15, Tân Bình, Hồ Chí Minh, Số điện thoại: 0931 803 367, https://www.google.com/maps/place/Kh%C3%A1ch+S%E1%BA%A1n+Thi%C3%AAn+Ph%C3%BA/data=!4m10!3m9!1s0x3175297d1caed6e5:0xb9e03d21451002f8!5m2!4m1!1i","{""instagram"": ""instagram.com/ho_van_huong36"", ""youtube"": ""youtube.com/ho_van_huong83"", ""preferred"": ""instagram""}",Website,[],Ưu tiên sản phẩm 'clean beauty',2024-12-05 10:12:06,2025-03-15 00:57:43,Prospect
165,Ngô Hữu Giang,Trung bình,1982-12-25,Nam,ngo.huu.giang@gmail.com,820340232,"Cà phê 68 (Hát cho nhau nghe), Địa chỉ: F4W9+858, Ninh Bình, Bình Thành, Khánh Hòa, Số điện thoại: 0589 779 478, https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+68+%28H%C3%A1t+cho+nhau+nghe%29/data=!4m7!3m6!1s0x31703f1abfa4360f:0xb80b42ad9683cae6!8m2!3","{""tiktok"": ""tiktok.com/ngo_huu_giang31"", ""instagram"": ""instagram.com/ngo_huu_giang78"", ""preferred"": ""phone""}",Ads,[],,2024-12-01 18:15:48,2025-03-03 16:29:34,Lead
169,Dương Mai Phát,Mới,1992-05-28,Nam,duong.mai.phat6450@hotmail.com,755362896,"Monstera Muine Café - Best Coffee and Pastry in Muine - Nguyễn Đình Chiểu Hàm Tiến, Địa chỉ: Monstera Muine Coffee Mui ne, 143 Nguyễn Đình Chiểu, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận 77117, Số điện thoại: 0943 195 143, https://www.google.com/","{""zalo"": ""zalo.com/duong_mai_phat96"", ""preferred"": ""zalo""}",Ads,"[""clean-beauty"", ""k-beauty""]",,2025-07-15 08:40:19,2025-10-09 03:01:00,Lead
171,Dương Mai Quỳnh,Trung bình,2007-10-21,Nữ,duong.mai.quynh@hotmail.com,517829214,"Ailen Garden Hotel & Travel, Địa chỉ: 283 33 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh 08438, Số điện thoại: 0393 803 602, https://www.google.com/maps/place/Ailen+Garden+Hotel+%26+Travel/data=!4m10!3m9!1s0x31752f17d2bb0335:0x276998fda1878bad!","{""tiktok"": ""tiktok.com/duong_mai_quynh79"", ""instagram"": ""instagram.com/duong_mai_quynh85"", ""youtube"": ""youtube.com/duong_mai_quynh85"", ""preferred"": ""zalo""}",Website,"[""niacinamide"", ""gooming-nam"", ""bodycare""]",,2025-01-21 08:34:30,2025-02-04 21:13:56,Prospect
