LeadID,CustomerID,FullName,Phone,Email,LeadSource,Status,LeadScore,ConversionRate,AssignedTo,CreatedAt,Flow_ID
L000161,161,Lê Tuấn An,949628292,le.tuan.an5894@hotmail.com,InBound,Contacted,6,0.119,Đặng Gia Phúc,2024-12-02 17:15:14,F-2025-000161
L000162,162,Bùi Phương Giang,393458036,bui.phuong.giang4358@icloud.com,InBound,Lost,0,0.1178,Võ Nhật Linh,2024-05-10 23:17:12,F-2025-000162
L000163,163,Hoàng Đức My,332866354,hoang.duc.my@outlook.com,InBound,Nurturing,12,0.1196,Đặng Gia Phúc,2025-02-01 05:41:34,F-2025-000163
L000164,164,Hồ Văn Hương,975996510,ho.van.huong2158@icloud.com,InBound,Qualified,12,0.1196,Nguyễn Lan Anh,2024-12-05 10:12:06,F-2025-000164
L000165,165,Ngô Hữu Giang,820340232,ngo.huu.giang@gmail.com,InBound,Contacted,6,0.1178,Trần Quốc Huy,2024-12-01 18:15:48,F-2025-000165
L000166,166,Ngô Thu Thư,845939446,ngo.thu.thu@outlook.com,InBound,Qualified,12,0.1196,Hoàng Bảo Nguyên,2024-11-11 22:17:46,F-2025-000166
L000167,167,Võ Tuấn Phương,338137017,vo.tuan.phuong@gmail.com,InBound,Lost,0,0.1324,Trần Quốc Huy,2024-05-06 03:23:03,F-2025-000167
L000168,168,Huỳnh Đức Kim,761910166,huynh.duc.kim5882@hotmail.com,InBound,Qualified,12,0.1324,Trần Quốc Huy,2024-10-10 16:39:21,F-2025-000168
L000169,169,Dương Mai Phát,755362896,duong.mai.phat6450@hotmail.com,InBound,Contacted,6,0.1178,Đặng Gia Phúc,2025-07-15 08:40:19,F-2025-000169
L000170,170,Bùi Anh Phương,568644165,bui.anh.phuong@hotmail.com,InBound,Qualified,12,0.1178,Bùi Yến Nhi,2024-03-24 15:55:16,F-2025-000170
L000171,171,Dương Mai Quỳnh,517829214,duong.mai.quynh@hotmail.com,InBound,Qualified,12,0.1196,Võ Nhật Linh,2025-01-21 08:34:30,F-2025-000171
L000172,172,Đặng Minh Thảo,977213364,dang.minh.thao9559@yahoo.com,InBound,Converted,60,0.119,Trần Quốc Huy,2025-08-03 20:15:54,F-2025-000172
L000173,173,Hồ Gia Linh,374978808,ho.gia.linh@gmail.com,InBound,Contacted,6,0.1178,Hoàng Bảo Nguyên,2024-12-22 18:08:18,F-2025-000173
L000174,174,Lý Hữu Nhung,586610989,ly.huu.nhung@yahoo.com,InBound,Nurturing,18,0.119,Trần Quốc Huy,2025-02-18 20:00:30,F-2025-000174
L000175,175,Lê Gia An,540716233,le.gia.an@yahoo.com,InBound,Converted,30,0.119,Võ Nhật Linh,2024-12-06 21:51:59,F-2025-000175
L000176,176,Trần Thanh Chi,911135806,tran.thanh.chi@hotmail.com,InBound,Nurturing,12,0.157,Võ Nhật Linh,2025-03-23 22:01:15,F-2025-000176
L000177,177,Phan Thanh Phương,813541899,phan.thanh.phuong9647@outlook.com,InBound,Qualified,30,0.119,Nguyễn Lan Anh,2025-04-14 22:54:54,F-2025-000177
L000178,178,Nguyễn Đức Vy,711302411,nguyen.duc.vy2560@yahoo.com,InBound,Qualified,18,0.119,Lê Thu Trang,2025-03-22 04:55:35,F-2025-000178
L000179,179,Đặng Mai Nhung,398751329,dang.mai.nhung5478@icloud.com,InBound,Nurturing,12,0.157,Bùi Yến Nhi,2024-12-30 04:18:34,F-2025-000179
L000180,180,Đỗ Thanh Chi,588310882,do.thanh.chi@hotmail.com,InBound,Nurturing,12,0.1178,Hoàng Bảo Nguyên,2025-05-10 17:01:37,F-2025-000180
L000181,181,Đỗ Thị Trang,914277098,do.thi.trang@outlook.com,InBound,Qualified,12,0.1178,Trần Quốc Huy,2024-05-25 02:13:50,F-2025-000181
L000182,182,Hoàng Thanh Dũng,595953886,hoang.thanh.dung@gmail.com,InBound,Nurturing,12,0.1324,Võ Nhật Linh,2025-07-27 06:32:10,F-2025-000182
L000183,183,Vũ Phương Linh,786630997,vu.phuong.linh3429@hotmail.com,InBound,Qualified,12,0.1178,Hoàng Bảo Nguyên,2024-09-13 00:03:32,F-2025-000183
L000184,184,Hồ Quốc Quang,579390061,ho.quoc.quang@outlook.com,InBound,Nurturing,18,0.119,Hoàng Bảo Nguyên,2025-05-25 02:20:37,F-2025-000184
L000185,185,Dương Ngọc Phúc,871948778,duong.ngoc.phuc@outlook.com,InBound,Qualified,12,0.1178,Trần Quốc Huy,2024-03-16 19:19:47,F-2025-000185
L000186,186,Võ Tuấn An,743677058,vo.tuan.an@outlook.com,InBound,Qualified,12,0.1196,Bùi Yến Nhi,2024-04-25 05:36:47,F-2025-000186
L000187,187,Ngô Mai Ngọc,312935710,ngo.mai.ngoc@icloud.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2024-05-04 10:42:23,F-2025-000187
L000188,188,Huỳnh Lan Thiện,383748500,huynh.lan.thien1411@hotmail.com,InBound,Qualified,12,0.1178,Võ Nhật Linh,2025-01-25 15:53:39,F-2025-000188
L000189,189,Lý Tuấn Hạnh,395916891,ly.tuan.hanh7371@icloud.com,InBound,Nurturing,18,0.1196,Hoàng Bảo Nguyên,2025-03-22 04:38:06,F-2025-000189
L000190,190,Vũ Thị Anh,533293291,vu.thi.anh7082@gmail.com,InBound,Qualified,18,0.1324,Hoàng Bảo Nguyên,2025-04-08 21:05:22,F-2025-000190
L000191,191,Vũ Văn Ngân,322111478,vu.van.ngan6471@yahoo.com,InBound,Lost,0,0.1178,Nguyễn Lan Anh,2024-07-09 15:12:29,F-2025-000191
L000192,192,Dương Đức Chi,789051762,duong.duc.chi@hotmail.com,InBound,Qualified,12,0.1178,Nguyễn Lan Anh,2025-01-01 02:39:57,F-2025-000192
L000193,193,Đặng Đức An,320551984,dang.duc.an5902@icloud.com,InBound,Converted,60,0.1178,Nguyễn Lan Anh,2025-09-28 19:46:29,F-2025-000193
L000194,194,Huỳnh Ngọc Hạnh,715043423,huynh.ngoc.hanh@gmail.com,InBound,Qualified,12,0.1178,Hoàng Bảo Nguyên,2024-01-05 02:22:00,F-2025-000194
L000195,195,Hoàng Tuấn Phát,552551737,hoang.tuan.phat@outlook.com,InBound,Qualified,24,0.1324,Hoàng Bảo Nguyên,2025-03-08 22:54:34,F-2025-000195
L000196,196,Phạm Anh Giang,561966815,pham.anh.giang@icloud.com,InBound,Qualified,12,0.1178,Đặng Gia Phúc,2024-10-18 03:28:03,F-2025-000196
L000197,197,Lê Ngọc Hạnh,886059463,le.ngoc.hanh9195@yahoo.com,InBound,Qualified,12,0.1196,Nguyễn Lan Anh,2024-01-29 05:52:25,F-2025-000197
L000198,198,Nguyễn Đức Linh,329209836,nguyen.duc.linh908@icloud.com,InBound,Qualified,12,0.1196,Lê Thu Trang,2024-02-25 06:57:47,F-2025-000198
L000199,199,Bùi Phương Hoa,533107436,bui.phuong.hoa9637@hotmail.com,InBound,Qualified,12,0.1196,Võ Nhật Linh,2024-09-05 11:34:23,F-2025-000199
L000200,200,Hồ Ngọc Anh,787334185,ho.ngoc.anh@icloud.com,InBound,Qualified,24,0.119,Võ Nhật Linh,2025-03-10 00:14:42,F-2025-000200
L000201,201,Lê Ngọc Khoa,582799283,le.ngoc.khoa@hotmail.com,InBound,Qualified,12,0.119,Võ Nhật Linh,2025-03-12 11:23:22,F-2025-000201
L000202,202,Ngô Hữu Khoa,358120511,ngo.huu.khoa2592@outlook.com,InBound,Converted,36,0.1178,Lê Thu Trang,2025-02-20 08:26:09,F-2025-000202
L000203,203,Đặng Thị Phúc,964582742,dang.thi.phuc@gmail.com,InBound,Qualified,12,0.1324,Lê Thu Trang,2024-06-09 18:55:33,F-2025-000203
L000204,204,Hoàng Anh My,333318951,hoang.anh.my@outlook.com,InBound,Qualified,12,0.119,Lê Thu Trang,2024-02-03 22:46:21,F-2025-000204
L000205,205,Hồ Văn Anh,831544081,ho.van.anh9393@gmail.com,InBound,Nurturing,18,0.1196,Phạm Minh Khoa,2025-07-25 10:38:55,F-2025-000205
L000206,206,Dương Thu Quỳnh,546493806,duong.thu.quynh1924@icloud.com,InBound,Qualified,12,0.1324,Hoàng Bảo Nguyên,2024-03-04 12:29:10,F-2025-000206
L000207,207,Võ Quốc Trung,779053560,vo.quoc.trung@hotmail.com,InBound,Qualified,24,0.119,Nguyễn Lan Anh,2025-03-17 11:20:52,F-2025-000207
L000208,208,Đặng Văn Huy,928290876,dang.van.huy@hotmail.com,InBound,Qualified,12,0.1178,Bùi Yến Nhi,2024-02-23 11:46:22,F-2025-000208
L000209,209,Bùi Lan Long,797723946,bui.lan.long@outlook.com,InBound,Lost,0,0.119,Bùi Yến Nhi,2024-04-17 10:30:41,F-2025-000209
L000210,210,Đặng Thị Bảo,930649229,dang.thi.bao@outlook.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2024-11-06 09:52:23,F-2025-000210
L000211,211,Ngô Thị An,518568073,ngo.thi.an6674@gmail.com,InBound,Nurturing,18,0.1196,Lê Thu Trang,2025-08-25 21:32:50,F-2025-000211
L000212,212,Lý Hữu Nhung,583977582,ly.huu.nhung2114@yahoo.com,InBound,Qualified,12,0.1196,Phạm Minh Khoa,2024-09-24 04:17:15,F-2025-000212
L000213,213,Vũ Anh Phát,959087928,vu.anh.phat@yahoo.com,InBound,Lost,0,0.1178,Phạm Minh Khoa,2024-07-25 15:51:21,F-2025-000213
L000214,214,Lý Quốc Linh,787130301,ly.quoc.linh9338@icloud.com,InBound,Contacted,6,0.119,Trần Quốc Huy,2025-02-08 10:33:18,F-2025-000214
L000215,215,Nguyễn Thanh Nam,563449341,nguyen.thanh.nam@gmail.com,InBound,Qualified,18,0.119,Đặng Gia Phúc,2025-05-31 16:25:40,F-2025-000215
L000216,216,Đặng Mai Bảo,756824050,dang.mai.bao6708@hotmail.com,InBound,Qualified,36,0.119,Hoàng Bảo Nguyên,2025-08-02 22:40:20,F-2025-000216
L000217,217,Lê Văn Dũng,991191988,le.van.dung@hotmail.com,InBound,Lost,0,0.119,Lê Thu Trang,2024-02-28 02:23:02,F-2025-000217
L000218,218,Phạm Đức Hương,962450910,pham.duc.huong@gmail.com,InBound,Qualified,12,0.1178,Trần Quốc Huy,2024-01-21 08:47:40,F-2025-000218
L000219,219,Trần Phương Kim,961823725,tran.phuong.kim2917@hotmail.com,InBound,Qualified,12,0.1178,Hoàng Bảo Nguyên,2024-06-28 21:43:36,F-2025-000219
L000220,220,Hoàng Thanh Trang,941690575,hoang.thanh.trang1947@outlook.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-05-16 08:47:11,F-2025-000220
L000221,221,Hồ Đức Ngọc,983592740,ho.duc.ngoc4525@hotmail.com,InBound,Qualified,18,0.1178,Phạm Minh Khoa,2025-10-01 23:07:13,F-2025-000221
L000222,222,Ngô Phương Anh,845198289,ngo.phuong.anh@gmail.com,InBound,Qualified,18,0.1324,Nguyễn Lan Anh,2025-02-09 09:05:44,F-2025-000222
L000223,223,Võ Anh Bảo,897167276,vo.anh.bao705@icloud.com,InBound,Qualified,18,0.1178,Đặng Gia Phúc,2025-10-02 04:47:49,F-2025-000223
L000224,224,Đặng Lan Trung,365369475,dang.lan.trung@hotmail.com,InBound,Qualified,12,0.157,Lê Thu Trang,2024-05-09 14:35:02,F-2025-000224
L000225,225,Ngô Ngọc Quang,963942266,ngo.ngoc.quang3344@yahoo.com,InBound,Contacted,6,0.119,Đặng Gia Phúc,2024-12-12 17:27:46,F-2025-000225
L000226,226,Đỗ Thị Thư,815293923,do.thi.thu5899@outlook.com,InBound,Qualified,18,0.1178,Phạm Minh Khoa,2025-03-05 05:54:29,F-2025-000226
L000227,227,Đặng Mai Chi,852743811,dang.mai.chi7371@hotmail.com,InBound,Qualified,12,0.119,Phạm Minh Khoa,2024-02-11 16:08:38,F-2025-000227
L000228,228,Dương Đức Lộc,979943213,duong.duc.loc@yahoo.com,InBound,Qualified,12,0.1178,Nguyễn Lan Anh,2024-07-18 03:57:12,F-2025-000228
L000229,229,Hoàng Minh My,896504613,hoang.minh.my@yahoo.com,InBound,Qualified,12,0.1178,Trần Quốc Huy,2025-01-17 03:00:48,F-2025-000229
L000230,230,Hoàng Phương Hạnh,937212990,hoang.phuong.hanh915@outlook.com,InBound,Qualified,12,0.1178,Võ Nhật Linh,2024-08-16 23:59:37,F-2025-000230
L000231,231,Đỗ Thị Thư,833718386,do.thi.thu@yahoo.com,InBound,Converted,42,0.119,Bùi Yến Nhi,2025-05-09 10:42:54,F-2025-000231
L000232,232,Vũ Ngọc Linh,562333131,vu.ngoc.linh@yahoo.com,InBound,Qualified,12,0.1196,Hoàng Bảo Nguyên,2024-11-02 02:18:15,F-2025-000232
L000233,233,Dương Ngọc Linh,942743433,duong.ngoc.linh@yahoo.com,InBound,Qualified,36,0.119,Đặng Gia Phúc,2025-06-24 11:37:43,F-2025-000233
L000234,234,Nguyễn Quốc Chi,724439538,nguyen.quoc.chi@hotmail.com,InBound,Lost,0,0.1178,Nguyễn Lan Anh,2024-03-21 21:06:20,F-2025-000234
L000235,235,Hoàng Đức Hoa,384754197,hoang.duc.hoa@outlook.com,InBound,Lost,0,0.1324,Nguyễn Lan Anh,2024-02-26 01:48:31,F-2025-000235
L000236,236,Phạm Thanh Quang,715174441,pham.thanh.quang@hotmail.com,InBound,Qualified,24,0.1324,Hoàng Bảo Nguyên,2025-08-22 22:47:14,F-2025-000236
L000237,237,Trần Văn Ngọc,983454119,tran.van.ngoc@outlook.com,InBound,Qualified,12,0.119,Lê Thu Trang,2024-12-09 00:19:49,F-2025-000237
L000238,238,Đặng Văn Tài,387900426,dang.van.tai@hotmail.com,InBound,Qualified,12,0.1196,Nguyễn Lan Anh,2024-02-04 19:44:37,F-2025-000238
L000239,239,Vũ Tuấn Trinh,367922017,vu.tuan.trinh@gmail.com,InBound,Qualified,24,0.1178,Phạm Minh Khoa,2025-05-25 14:01:00,F-2025-000239
L000240,240,Trần Lan Thư,567749170,tran.lan.thu@hotmail.com,InBound,Qualified,12,0.1196,Võ Nhật Linh,2024-10-20 02:33:34,F-2025-000240
L000241,241,Đặng Đức Quỳnh,837917079,dang.duc.quynh55@icloud.com,InBound,Qualified,12,0.119,Lê Thu Trang,2024-02-10 14:43:45,F-2025-000241
L000242,242,Vũ Thanh Phương,934358577,vu.thanh.phuong@icloud.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-09-07 23:35:05,F-2025-000242
L000243,243,Huỳnh Lan Thư,847907741,huynh.lan.thu5287@gmail.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-07-11 02:22:29,F-2025-000243
L000244,244,Ngô Gia Phương,942681466,ngo.gia.phuong@gmail.com,InBound,Nurturing,12,0.157,Nguyễn Lan Anh,2025-04-03 21:24:36,F-2025-000244
L000245,245,Phạm Lan Phương,832715497,pham.lan.phuong@icloud.com,InBound,Qualified,18,0.1196,Lê Thu Trang,2024-12-29 15:43:54,F-2025-000245
L000246,246,Trần Anh Trinh,387781125,tran.anh.trinh@yahoo.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2025-02-11 05:27:55,F-2025-000246
L000247,247,Bùi Ngọc Trà,945120397,bui.ngoc.tra@outlook.com,InBound,Qualified,12,0.1178,Lê Thu Trang,2024-07-11 09:51:48,F-2025-000247
L000248,248,Lý Minh Long,928493352,ly.minh.long3065@hotmail.com,InBound,Qualified,30,0.119,Nguyễn Lan Anh,2025-08-21 13:32:55,F-2025-000248
L000249,249,Huỳnh Gia Linh,583936656,huynh.gia.linh9410@outlook.com,InBound,Nurturing,24,0.119,Lê Thu Trang,2025-08-14 13:52:08,F-2025-000249
L000250,250,Hoàng Ngọc Linh,376963101,hoang.ngoc.linh2315@outlook.com,InBound,Converted,48,0.1025,Phạm Minh Khoa,2025-09-30 10:38:59,F-2025-000250
L000251,251,Đỗ Thu Trang,937508016,do.thu.trang@icloud.com,InBound,Nurturing,12,0.119,Lê Thu Trang,2025-01-15 16:11:30,F-2025-000251
L000252,252,Ngô Minh Trang,758546548,ngo.minh.trang@outlook.com,InBound,Lost,0,0.1196,Bùi Yến Nhi,2024-08-04 06:15:05,F-2025-000252
L000253,253,Đỗ Thanh Quang,970960325,do.thanh.quang@icloud.com,InBound,Lost,0,0.1196,Lê Thu Trang,2025-01-22 17:05:03,F-2025-000253
L000254,254,Lê Gia Trinh,330420681,le.gia.trinh@yahoo.com,InBound,Qualified,24,0.1196,Trần Quốc Huy,2025-06-02 17:49:33,F-2025-000254
L000255,255,Hoàng Quốc Ngân,780080931,hoang.quoc.ngan@yahoo.com,InBound,Qualified,12,0.157,Nguyễn Lan Anh,2024-12-15 08:40:56,F-2025-000255
L000256,256,Nguyễn Tuấn Ngọc,869182484,nguyen.tuan.ngoc@yahoo.com,InBound,Qualified,42,0.119,Phạm Minh Khoa,2025-07-22 18:23:28,F-2025-000256
L000257,257,Nguyễn Thị Linh,975219768,nguyen.thi.linh@yahoo.com,InBound,Qualified,12,0.1324,Lê Thu Trang,2024-04-13 14:31:30,F-2025-000257
L000258,258,Phạm Thanh Ngọc,736278027,pham.thanh.ngoc1355@yahoo.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2024-09-27 15:26:22,F-2025-000258
L000259,259,Lý Lan Chi,821717914,ly.lan.chi@icloud.com,InBound,Lost,0,0.119,Trần Quốc Huy,2024-02-02 10:51:41,F-2025-000259
L000260,260,Đặng Văn Trinh,748276208,dang.van.trinh@gmail.com,InBound,Qualified,12,0.1178,Võ Nhật Linh,2024-07-08 08:20:50,F-2025-000260
L000261,261,Dương Thanh Anh,815796686,duong.thanh.anh@icloud.com,InBound,Qualified,42,0.1178,Phạm Minh Khoa,2025-08-06 07:59:55,F-2025-000261
L000262,262,Dương Thị Khánh,986035272,duong.thi.khanh@yahoo.com,InBound,Qualified,24,0.1196,Võ Nhật Linh,2025-08-03 14:49:00,F-2025-000262
L000263,263,Dương Mai Linh,347790295,duong.mai.linh1218@icloud.com,InBound,Converted,42,0.119,Lê Thu Trang,2025-03-18 16:23:16,F-2025-000263
L000264,264,Vũ Lan Chi,789786589,vu.lan.chi@gmail.com,InBound,Qualified,42,0.1178,Võ Nhật Linh,2025-06-06 21:13:36,F-2025-000264
L000265,265,Trần Ngọc Yến,513051955,tran.ngoc.yen1269@hotmail.com,InBound,Qualified,12,0.1178,Đặng Gia Phúc,2024-06-19 07:34:04,F-2025-000265
L000266,266,Vũ Thu Trinh,344263835,vu.thu.trinh@hotmail.com,InBound,Lost,0,0.1025,Bùi Yến Nhi,2024-12-23 16:26:58,F-2025-000266
L000267,267,Đặng Minh Ngọc,927035853,dang.minh.ngoc@gmail.com,InBound,Qualified,12,0.1025,Phạm Minh Khoa,2024-07-01 15:44:44,F-2025-000267
L000268,268,Võ Anh Phát,336762172,vo.anh.phat@icloud.com,InBound,Qualified,12,0.1196,Lê Thu Trang,2024-05-19 21:01:58,F-2025-000268
L000269,269,Hoàng Hữu Linh,551508192,hoang.huu.linh@outlook.com,InBound,Qualified,12,0.119,Võ Nhật Linh,2024-02-21 15:30:20,F-2025-000269
L000270,270,Hoàng Minh Thảo,865089127,hoang.minh.thao5450@hotmail.com,InBound,Qualified,12,0.1178,Phạm Minh Khoa,2024-08-23 05:24:21,F-2025-000270
L000271,271,Phạm Thu Thiện,931656196,pham.thu.thien654@gmail.com,InBound,Qualified,12,0.1196,Phạm Minh Khoa,2025-04-06 17:12:31,F-2025-000271
L000272,272,Hồ Ngọc Yến,749452511,ho.ngoc.yen@gmail.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-02-18 10:34:53,F-2025-000272
L000273,273,Phạm Đức Nam,849598712,pham.duc.nam@yahoo.com,InBound,Lost,0,0.119,Phạm Minh Khoa,2024-07-13 01:04:49,F-2025-000273
L000274,274,Bùi Phương Phát,551547746,bui.phuong.phat@icloud.com,InBound,Qualified,12,0.1196,Hoàng Bảo Nguyên,2024-02-23 06:55:26,F-2025-000274
L000275,275,Lê Gia Thư,333483578,le.gia.thu@gmail.com,InBound,Qualified,18,0.157,Võ Nhật Linh,2025-01-18 02:15:51,F-2025-000275
L000276,276,Dương Quốc Chi,828515225,duong.quoc.chi@yahoo.com,InBound,Qualified,12,0.119,Lê Thu Trang,2024-04-30 14:52:48,F-2025-000276
L000277,277,Phạm Mai Khánh,350405363,pham.mai.khanh@icloud.com,InBound,Qualified,30,0.1324,Bùi Yến Nhi,2025-08-21 05:34:10,F-2025-000277
L000278,278,Đặng Hữu Trà,347129859,dang.huu.tra@gmail.com,InBound,Qualified,12,0.119,Võ Nhật Linh,2024-12-28 14:19:30,F-2025-000278
L000279,279,Trần Tuấn Anh,549362636,tran.tuan.anh@gmail.com,InBound,Lost,0,0.1196,Đặng Gia Phúc,2024-08-20 19:03:22,F-2025-000279
L000280,280,Hồ Anh My,379742638,ho.anh.my6019@yahoo.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2025-03-07 16:34:03,F-2025-000280
L000281,281,Hồ Lan Yến,791798380,ho.lan.yen@gmail.com,InBound,Nurturing,24,0.1196,Lê Thu Trang,2025-02-14 05:59:33,F-2025-000281
L000282,282,Vũ Đức Kim,772809308,vu.duc.kim@hotmail.com,InBound,Qualified,30,0.119,Lê Thu Trang,2025-07-24 06:22:56,F-2025-000282
L000283,283,Đặng Quốc Thư,898593741,dang.quoc.thu@gmail.com,InBound,Qualified,12,0.1178,Trần Quốc Huy,2024-03-10 15:47:13,F-2025-000283
L000284,284,Trần Hữu Anh,362189526,tran.huu.anh8391@icloud.com,InBound,Lost,0,0.1178,Phạm Minh Khoa,2024-02-29 16:51:38,F-2025-000284
L000285,285,Lý Thu Linh,339670485,ly.thu.linh@outlook.com,InBound,Qualified,12,0.1178,Nguyễn Lan Anh,2024-05-23 11:23:14,F-2025-000285
L000286,286,Hồ Tuấn Khoa,577975594,ho.tuan.khoa@yahoo.com,InBound,Qualified,12,0.119,Võ Nhật Linh,2024-07-21 05:14:13,F-2025-000286
L000287,287,Hoàng Ngọc Phương,537072324,hoang.ngoc.phuong7144@gmail.com,InBound,Qualified,12,0.1178,Hoàng Bảo Nguyên,2024-08-12 07:28:15,F-2025-000287
L000288,288,Dương Lan Kim,583032355,duong.lan.kim@hotmail.com,InBound,Lost,0,0.119,Lê Thu Trang,2024-03-19 12:28:35,F-2025-000288
L000289,289,Võ Thu Trà,842238329,vo.thu.tra@hotmail.com,InBound,Qualified,12,0.119,Phạm Minh Khoa,2024-03-18 23:16:04,F-2025-000289
L000290,290,Võ Minh Giang,366788596,vo.minh.giang@outlook.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2024-11-17 05:31:45,F-2025-000290
L000291,291,Phạm Lan Trinh,982611893,pham.lan.trinh@icloud.com,InBound,Qualified,12,0.119,Đặng Gia Phúc,2024-06-24 21:35:34,F-2025-000291
L000292,292,Đỗ Quốc Bảo,334421219,do.quoc.bao5554@icloud.com,InBound,Lost,0,0.1178,Bùi Yến Nhi,2024-05-03 19:19:33,F-2025-000292
L000293,293,Lý Tuấn Linh,850527334,ly.tuan.linh@yahoo.com,InBound,Lost,0,0.1324,Trần Quốc Huy,2024-09-26 07:45:25,F-2025-000293
L000294,294,Võ Anh Tài,892072518,vo.anh.tai@outlook.com,InBound,Contacted,6,0.1324,Đặng Gia Phúc,2024-10-28 13:13:49,F-2025-000294
L000295,295,Phạm Lan An,874562945,pham.lan.an1974@hotmail.com,InBound,Converted,42,0.1196,Võ Nhật Linh,2024-01-04 18:56:56,F-2025-000295
L000296,296,Nguyễn Gia An,574606206,nguyen.gia.an@icloud.com,InBound,Qualified,12,0.1178,Bùi Yến Nhi,2024-05-06 04:35:04,F-2025-000296
L000297,297,Dương Thu Giang,896797206,duong.thu.giang@yahoo.com,InBound,Lost,0,0.1178,Lê Thu Trang,2024-03-09 15:31:17,F-2025-000297
L000298,298,Phan Mai My,597957312,phan.mai.my@gmail.com,InBound,Converted,30,0.157,Trần Quốc Huy,2024-02-24 22:46:16,F-2025-000298
L000299,299,Dương Hữu Khánh,360307382,duong.huu.khanh9233@outlook.com,InBound,Qualified,12,0.157,Võ Nhật Linh,2025-01-29 12:18:50,F-2025-000299
L000300,300,Hoàng Đức Linh,320137401,hoang.duc.linh2055@outlook.com,InBound,Qualified,18,0.1196,Lê Thu Trang,2025-06-27 04:21:22,F-2025-000300
L000301,301,Hồ Lan Vy,868701184,ho.lan.vy3653@gmail.com,InBound,Nurturing,12,0.1324,Trần Quốc Huy,2025-07-01 00:46:22,F-2025-000301
L000302,302,Phan Quốc Long,393627727,phan.quoc.long8144@icloud.com,InBound,Qualified,12,0.119,Võ Nhật Linh,2024-05-31 02:12:47,F-2025-000302
L000303,303,Lý Lan Hương,525658265,ly.lan.huong@yahoo.com,InBound,Converted,42,0.1196,Trần Quốc Huy,2024-10-25 00:12:08,F-2025-000303
L000304,304,Dương Quốc My,873329021,duong.quoc.my@icloud.com,InBound,Lost,0,0.119,Nguyễn Lan Anh,2024-08-03 08:40:04,F-2025-000304
L000305,305,Đỗ Anh Anh,758504884,do.anh.anh@hotmail.com,InBound,Nurturing,12,0.119,Nguyễn Lan Anh,2025-09-16 04:35:12,F-2025-000305
L000306,306,Vũ Lan Quang,584473860,vu.lan.quang6908@yahoo.com,InBound,Contacted,6,0.119,Hoàng Bảo Nguyên,2025-03-28 23:47:15,F-2025-000306
L000307,307,Võ Minh Quang,982157151,vo.minh.quang4844@icloud.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2024-01-16 17:15:06,F-2025-000307
L000308,308,Lý Thị Linh,391428619,ly.thi.linh9964@gmail.com,InBound,Nurturing,24,0.1178,Hoàng Bảo Nguyên,2025-03-23 21:05:32,F-2025-000308
L000309,309,Hồ Anh Vy,750540266,ho.anh.vy2046@hotmail.com,InBound,Lost,0,0.1178,Hoàng Bảo Nguyên,2024-10-29 03:32:03,F-2025-000309
L000310,310,Phan Đức Thiện,817278243,phan.duc.thien@gmail.com,InBound,Qualified,12,0.1178,Võ Nhật Linh,2024-11-11 11:29:16,F-2025-000310
L000311,311,Phạm Gia Long,891341388,pham.gia.long@icloud.com,InBound,Lost,0,0.119,Lê Thu Trang,2024-06-10 02:11:02,F-2025-000311
L000312,312,Lê Quốc Hương,371800136,le.quoc.huong@icloud.com,InBound,Converted,42,0.119,Nguyễn Lan Anh,2024-01-09 02:46:41,F-2025-000312
L000313,313,Hồ Thanh An,994026226,ho.thanh.an@gmail.com,InBound,Lost,0,0.1178,Bùi Yến Nhi,2024-07-24 22:00:39,F-2025-000313
L000314,314,Võ Mai Nhung,911078019,vo.mai.nhung@hotmail.com,InBound,Nurturing,18,0.1196,Trần Quốc Huy,2025-01-27 07:00:45,F-2025-000314
L000315,315,Bùi Mai Chi,984053139,bui.mai.chi@outlook.com,InBound,Converted,42,0.1196,Phạm Minh Khoa,2024-10-27 22:41:06,F-2025-000315
L000316,316,Bùi Quốc Phương,589546325,bui.quoc.phuong9436@gmail.com,InBound,Converted,48,0.1178,Nguyễn Lan Anh,2025-03-31 06:21:51,F-2025-000316
