customer_id,full_name,customer_type,birth_date,gender,email,phone,address,social_channels,source,tags,notes,created_at,updated_at
59,Đặng Quốc Ngân,Trung bình,1969-05-25,Nữ,dang.quoc.ngan6654@outlook.com,0581027677,"Địa chỉ: QL48B, Quỳnh Mỹ, Quỳnh Lưu, Nghệ An","{""facebook"": ""facebook.com/dang_quoc_ngan30"", ""instagram"": ""instagram.com/dang_quoc_ngan34"", ""zalo"": ""zalo.com/dang_quoc_ngan18"", ""tiktok"": ""tiktok.com/dang_quoc_ngan37"", ""preferred"": ""tiktok""}",Referral,"[""nu"", ""nuoc-hoa""]","Da nhạy cảm, tránh hương liệu mạnh",2024-07-29 14:44:23,2024-12-08 11:11:19
60,Huỳnh Mai Bảo,Mới,2000-02-28,Nam,huynh.mai.bao5124@yahoo.com,0337877470,"Địa chỉ: 211 F325, Đồng Phú, Đồng Hới, Quảng Bình","{""facebook"": ""facebook.com/huynh_mai_bao83"", ""zalo"": ""zalo.com/huynh_mai_bao1"", ""preferred"": ""tiktok""}",Event,"[""tri-mun""]",,2023-03-17 14:06:24,2023-03-30 00:21:01
61,Hồ Anh Linh,Tiềm năng,1975-11-11,Nữ,ho.anh.linh@hotmail.com,0893584168,"Địa chỉ: 11B Lạc Long Quân, Tân Tiến, Nha Trang, Khánh Hòa 57125","{""instagram"": ""instagram.com/ho_anh_linh46"", ""tiktok"": ""tiktok.com/ho_anh_linh65"", ""preferred"": ""tiktok""}",Ads,[],,2023-05-31 04:32:49,2023-09-08 18:08:04
62,Hoàng Phương Bảo,Mới,1989-10-05,Nam,hoang.phuong.bao8509@icloud.com,0839825952,"Địa chỉ: 19 Trần Quang Diệu, Kinh Dinh, Phan Rang-Tháp Chàm, Ninh Thuận 59000","{""instagram"": ""instagram.com/hoang_phuong_bao2"", ""zalo"": ""zalo.com/hoang_phuong_bao86"", ""tiktok"": ""tiktok.com/hoang_phuong_bao53"", ""preferred"": ""email""}",Website,"[""yeu-son"", ""nuoc-hoa""]",,2025-03-02 19:31:08,2025-07-17 13:21:13
63,Lý Minh Phương,Mới,2005-10-10,Nữ,ly.minh.phuong@gmail.com,0982896230,"Địa chỉ: 121 Nguyễn Đình Chiểu, Phường Hàm Tiến, Thành phố Phan Thiết, Bình Thuận","{""instagram"": ""instagram.com/ly_minh_phuong99"", ""tiktok"": ""tiktok.com/ly_minh_phuong94"", ""preferred"": ""phone""}",Referral,[],,2024-10-12 13:15:40,2024-11-20 04:17:47
64,Phan Thanh Bảo,Tiềm năng,1989-12-19,Nam,phan.thanh.bao7838@hotmail.com,0775278585,"Địa chỉ: 27 Doãn Khuê, Tổ 1, Thái Bình, 06000","{""zalo"": ""zalo.com/phan_thanh_bao61"", ""tiktok"": ""tiktok.com/phan_thanh_bao92"", ""preferred"": ""zalo""}",Referral,"[""duong-toc""]",,2023-12-16 07:39:02,2024-03-01 18:10:22
65,Hồ Gia Anh,Tiềm năng,1965-01-02,Nữ,ho.gia.anh2400@outlook.com,0514157473,"Địa chỉ: 8Q9P+RP4, Vĩnh Tân, Tuy Phong, Bình Thuận","{""facebook"": ""facebook.com/ho_gia_anh67"", ""instagram"": ""instagram.com/ho_gia_anh29"", ""zalo"": ""zalo.com/ho_gia_anh52"", ""tiktok"": ""tiktok.com/ho_gia_anh60"", ""preferred"": ""facebook""}",Ads,"[""chong-nang"", ""trang-diem""]",,2025-06-30 14:37:36,2025-08-30 23:27:15
66,Huỳnh Hữu Kim,Mới,1990-06-07,Nam,huynh.huu.kim@yahoo.com,0355401938,"Địa chỉ: 2261 QL20, Phú Lâm, Tân Phú, Đồng Nai","{""instagram"": ""instagram.com/huynh_huu_kim72"", ""preferred"": ""zalo""}",Referral,"[""duong-da""]",Thích mùi nước hoa nhẹ,2025-02-08 13:15:01,2025-03-27 23:47:22
67,Lý Gia Trung,Tiềm năng,1992-05-01,Khác,ly.gia.trung7669@outlook.com,0741527420,"Địa chỉ: 29VW+682, Ô 85/86 Đại Xuyên, KĐT, Vân Đồn, Quảng Ninh","{""facebook"": ""facebook.com/ly_gia_trung51"", ""zalo"": ""zalo.com/ly_gia_trung17"", ""tiktok"": ""tiktok.com/ly_gia_trung31"", ""preferred"": ""facebook""}",Event,"[""chong-nang""]",,2025-09-19 05:25:24,2025-10-09 03:12:00
68,Võ Anh Phúc,Trung bình,1964-08-01,Nam,vo.anh.phuc@hotmail.com,0514530174,"Địa chỉ: Đường Phạm Văn Đồng, Côn Đảo, Bà Rịa - Vũng Tàu","{""facebook"": ""facebook.com/vo_anh_phuc17"", ""instagram"": ""instagram.com/vo_anh_phuc58"", ""preferred"": ""tiktok""}",Event,"[""nu"", ""trang-diem""]",,2024-04-03 07:47:56,2024-07-07 06:10:36
69,Phan Lan Ngân,Tiềm năng,2000-07-04,Nữ,phan.lan.ngan@hotmail.com,0328785191,"Địa chỉ: PW3H+G9M, Daxin County, Chongzuo, Guangxi, Trung Quốc, 532313","{""facebook"": ""facebook.com/phan_lan_ngan87"", ""instagram"": ""instagram.com/phan_lan_ngan74"", ""zalo"": ""zalo.com/phan_lan_ngan65"", ""tiktok"": ""tiktok.com/phan_lan_ngan7"", ""preferred"": ""tiktok""}",Social,"[""yeu-son""]",,2023-09-13 14:23:23,2023-12-06 09:20:05
70,Trần Thanh Giang,Trung bình,1985-05-02,Nam,tran.thanh.giang@outlook.com,0816403910,"Địa chỉ: 1-3-5 Chế Lan Viên, Phường, Phan Rang-Tháp Chàm, Ninh Thuận 59000","{""facebook"": ""facebook.com/tran_thanh_giang98"", ""instagram"": ""instagram.com/tran_thanh_giang82"", ""preferred"": ""tiktok""}",Referral,[],Ưu tiên sản phẩm thiên nhiên,2025-01-03 08:05:24,2025-01-11 18:32:33
71,Hồ Hữu Khoa,Tiềm năng,2000-10-31,Nam,ho.huu.khoa@hotmail.com,0535128682,"Địa chỉ: 13/1 Đ. Nguyễn Văn Quá, Khu Phố 1A, Quận 12, Hồ Chí Minh","{""instagram"": ""instagram.com/ho_huu_khoa44"", ""zalo"": ""zalo.com/ho_huu_khoa24"", ""preferred"": ""phone""}",Website,"[""khach-quen"", ""nam""]",,2024-10-20 20:38:20,2025-03-06 10:26:52
72,Ngô Tuấn Hoa,Trung bình,1975-02-12,Nữ,ngo.tuan.hoa@gmail.com,0829079030,"Địa chỉ: ĐT702, Mỹ Hòa, Ninh Hải, Ninh Thuận","{""facebook"": ""facebook.com/ngo_tuan_hoa76"", ""tiktok"": ""tiktok.com/ngo_tuan_hoa18"", ""preferred"": ""phone""}",Event,[],,2024-03-25 08:31:23,2024-05-24 05:29:54
73,Võ Thị Ngọc,Trung bình,1980-04-27,Nam,vo.thi.ngoc2870@icloud.com,0897056856,"Địa chỉ: Sao Đỏ, Chí Linh, Hải Dương","{""facebook"": ""facebook.com/vo_thi_ngoc53"", ""instagram"": ""instagram.com/vo_thi_ngoc17"", ""zalo"": ""zalo.com/vo_thi_ngoc32"", ""tiktok"": ""tiktok.com/vo_thi_ngoc82"", ""preferred"": ""facebook""}",Ads,"[""tri-mun"", ""nu"", ""duong-toc""]","Da nhạy cảm, tránh hương liệu mạnh",2024-12-20 06:49:44,2025-01-04 03:18:17
74,Phan Thị Trung,Trung bình,1967-04-25,Nam,phan.thi.trung@hotmail.com,0711398373,"Địa chỉ: 109 An Dương Vương, An Lạc, Bình Tân, Hồ Chí Minh 71900","{""instagram"": ""instagram.com/phan_thi_trung30"", ""zalo"": ""zalo.com/phan_thi_trung99"", ""tiktok"": ""tiktok.com/phan_thi_trung59"", ""preferred"": ""email""}",Social,"[""tri-mun""]",Ưu tiên sản phẩm thiên nhiên,2025-01-13 23:27:51,2025-03-17 21:28:11
75,Đỗ Thanh Kim,Vip,1967-07-02,Nam,do.thanh.kim@icloud.com,0563556093,"Địa chỉ: Green Bay Garden, Phố Quyết Thắng/Ngõ 20 Hoàng Quốc Việt, Tp. Hạ Long, Quảng Ninh 200000","{""facebook"": ""facebook.com/do_thanh_kim83"", ""zalo"": ""zalo.com/do_thanh_kim97"", ""preferred"": ""phone""}",Event,"[""duong-toc"", ""chong-nang"", ""tri-mun""]",,2024-08-13 01:27:11,2025-01-05 10:23:59
76,Đỗ Ngọc Huy,Tiềm năng,2008-07-12,Nam,do.ngoc.huy8001@yahoo.com,0590801006,"Địa chỉ: 50 Yersin, Phương Sài, Nha Trang, Khánh Hòa 650000","{""tiktok"": ""tiktok.com/do_ngoc_huy62"", ""preferred"": ""facebook""}",Ads,"[""duong-da""]",,2024-12-09 09:16:20,2025-03-14 11:28:23
77,Nguyễn Thị Linh,Trung bình,2003-05-10,Nữ,nguyen.thi.linh8778@outlook.com,0518621182,"Địa chỉ: 43 Phan Chu Trinh, 1st Floor, Ben Thanh Ward, District 1, Ho Chi Minh, Hồ Chí Minh 700000","{""facebook"": ""facebook.com/nguyen_thi_linh89"", ""instagram"": ""instagram.com/nguyen_thi_linh87"", ""tiktok"": ""tiktok.com/nguyen_thi_linh83"", ""preferred"": ""facebook""}",Event,"[""duong-toc"", ""da-nhay-cam""]",,2024-09-22 17:47:56,2025-01-18 14:22:11
78,Lý Thị Nam,Trung bình,1982-11-28,Nam,ly.thi.nam1355@icloud.com,0975918033,"Địa chỉ: 142-186, ĐT716, Hoà Thắng, Bắc Bình, Bình Thuận","{""instagram"": ""instagram.com/ly_thi_nam40"", ""zalo"": ""zalo.com/ly_thi_nam26"", ""tiktok"": ""tiktok.com/ly_thi_nam96"", ""preferred"": ""phone""}",Referral,[],,2024-03-11 13:03:48,2024-07-29 09:34:48
79,Vũ Tuấn Anh,Trung bình,1992-11-23,Nam,vu.tuan.anh@hotmail.com,0866218501,"Địa chỉ: WXJV+Q3W, ĐT639B, TâyBbình, Tây Sơn, Bình Định","{""facebook"": ""facebook.com/vu_tuan_anh48"", ""instagram"": ""instagram.com/vu_tuan_anh87"", ""zalo"": ""zalo.com/vu_tuan_anh48"", ""tiktok"": ""tiktok.com/vu_tuan_anh79"", ""preferred"": ""zalo""}",Referral,"[""nuoc-hoa"", ""duong-da"", ""duong-toc""]",Thích mùi nước hoa nhẹ,2025-02-01 03:01:21,2025-03-31 15:58:37
80,Hoàng Hữu Huy,Vip,1973-02-23,Nam,hoang.huu.huy5189@outlook.com,0521047541,"Địa chỉ: 16 Tháp Bà, Vĩnh Thọ, Nha Trang, Khánh Hòa 650000","{""zalo"": ""zalo.com/hoang_huu_huy52"", ""tiktok"": ""tiktok.com/hoang_huu_huy10"", ""preferred"": ""phone""}",Ads,"[""trang-diem"", ""duong-da"", ""nu""]",,2023-05-25 13:41:13,2023-10-25 11:27:39
81,Huỳnh Thu Anh,Trung bình,1987-06-01,Nữ,huynh.thu.anh@outlook.com,0854721264,"Địa chỉ: 21 La Văn Cầu, Phường Thắng Tam, Vũng Tàu, Bà Rịa - Vũng Tàu","{""facebook"": ""facebook.com/huynh_thu_anh13"", ""instagram"": ""instagram.com/huynh_thu_anh0"", ""tiktok"": ""tiktok.com/huynh_thu_anh79"", ""preferred"": ""tiktok""}",Website,"[""duong-toc"", ""tri-mun""]",,2025-02-09 04:51:16,2025-07-12 03:18:24
82,Hoàng Minh Bảo,Trung bình,1982-09-29,Nam,hoang.minh.bao@yahoo.com,0585265479,"Địa chỉ: Khu II, phường 10, Quận 6, Hồ Chí Minh","{""facebook"": ""facebook.com/hoang_minh_bao93"", ""instagram"": ""instagram.com/hoang_minh_bao90"", ""zalo"": ""zalo.com/hoang_minh_bao37"", ""preferred"": ""facebook""}",Ads,"[""nuoc-hoa"", ""trang-diem"", ""yeu-son""]",,2025-04-27 14:31:36,2025-06-13 10:33:18
83,Đặng Đức Yến,Mới,2006-07-29,Nữ,dang.duc.yen@icloud.com,0971797968,"Địa chỉ: Tổ 4, khu 5b, Hạ Long, Quảng Ninh","{""instagram"": ""instagram.com/dang_duc_yen31"", ""tiktok"": ""tiktok.com/dang_duc_yen82"", ""preferred"": ""email""}",Walk-in,"[""uu-tien-ship"", ""duong-da"", ""nuoc-hoa""]",,2025-04-14 01:18:21,2025-09-14 00:32:28
84,Hồ Lan Nhung,Trung bình,1978-04-17,Khác,ho.lan.nhung7053@gmail.com,0911438889,"Địa chỉ: 01 Tuệ Tĩnh, Lộc Thọ, Nha Trang, Khánh Hòa 650000","{""facebook"": ""facebook.com/ho_lan_nhung10"", ""instagram"": ""instagram.com/ho_lan_nhung93"", ""zalo"": ""zalo.com/ho_lan_nhung39"", ""tiktok"": ""tiktok.com/ho_lan_nhung26"", ""preferred"": ""email""}",Ads,"[""nam"", ""yeu-son"", ""uu-tien-ship""]",,2023-02-08 03:45:43,2023-06-11 07:34:06
85,Dương Phương Giang,Tiềm năng,2008-10-08,Nữ,duong.phuong.giang@outlook.com,0511051238,"Địa chỉ: C7/3 Đ. Phạm Hùng, Bình Hưng, Bình Chánh, Hồ Chí Minh 700000","{""facebook"": ""facebook.com/duong_phuong_giang3"", ""tiktok"": ""tiktok.com/duong_phuong_giang54"", ""preferred"": ""tiktok""}",Ads,"[""khach-quen"", ""tri-mun"", ""da-nhay-cam""]",,2023-10-17 13:00:29,2024-03-29 12:56:23
86,Võ Lan Khoa,Mới,1987-12-18,Nam,vo.lan.khoa@hotmail.com,0935537147,"Phố Hưng Phước 3, P. Phú Thuận, Quận 7, Hồ Chí Minh","{""facebook"": ""facebook.com/vo_lan_khoa86"", ""zalo"": ""zalo.com/vo_lan_khoa78"", ""tiktok"": ""tiktok.com/vo_lan_khoa86"", ""preferred"": ""instagram""}",Ads,"[""yeu-son"", ""da-nhay-cam"", ""nu""]",,2024-06-30 18:56:56,2024-10-26 17:25:34
87,Phạm Ngọc Lộc,Tiềm năng,2000-01-23,Nam,pham.ngoc.loc@hotmail.com,0876929662,"Địa chỉ: 8VRJ+9Q8, cảng Cà Ná, Phươc Diêm, Thuận Nam, Ninh Thuận","{""facebook"": ""facebook.com/pham_ngoc_loc57"", ""preferred"": ""tiktok""}",Website,"[""uu-tien-ship""]",,2024-03-24 16:32:27,2024-04-28 23:21:10
88,Lý Hữu Kim,Trung bình,1974-02-10,Nữ,ly.huu.kim@icloud.com,0782190340,"Địa chỉ: 194 Lê Lợi, P. Lam Sơn, Bỉm Sơn, Thanh Hóa","{""zalo"": ""zalo.com/ly_huu_kim96"", ""tiktok"": ""tiktok.com/ly_huu_kim92"", ""preferred"": ""tiktok""}",Ads,"[""yeu-son"", ""khach-quen"", ""uu-tien-ship""]",,2025-06-08 16:19:39,2025-07-08 02:04:51
89,Phạm Phương Hạnh,Tiềm năng,1976-10-03,Khác,pham.phuong.hanh@gmail.com,0984517133,"Địa chỉ: 135 Hoàng Diệu, Phủ Hà, Phan Rang-Tháp Chàm, Ninh Thuận 590000","{""facebook"": ""facebook.com/pham_phuong_hanh76"", ""instagram"": ""instagram.com/pham_phuong_hanh41"", ""tiktok"": ""tiktok.com/pham_phuong_hanh73"", ""preferred"": ""zalo""}",Walk-in,"[""chong-nang"", ""yeu-son"", ""nu""]","Da nhạy cảm, tránh hương liệu mạnh",2023-04-03 05:01:13,2023-08-26 17:47:35
90,Hoàng Lan Chi,Tiềm năng,1962-06-16,Nữ,hoang.lan.chi4544@yahoo.com,0933253672,"Địa chỉ: 789 Đ. Nguyễn Tất Thành, TT. Long Hải, Long Điền, Bà Rịa - Vũng Tàu 78000","{""facebook"": ""facebook.com/hoang_lan_chi62"", ""instagram"": ""instagram.com/hoang_lan_chi0"", ""preferred"": ""facebook""}",Event,"[""khach-quen"", ""trang-diem"", ""nam""]",,2024-03-08 05:00:19,2024-09-01 18:26:33
91,Đỗ Mai Trang,Trung bình,1967-03-27,Nữ,do.mai.trang6517@yahoo.com,0973745458,"Địa chỉ: 68 Đ. Quang Trung, Lộc Thọ, Nha Trang, Khánh Hòa 650000","{""facebook"": ""facebook.com/do_mai_trang20"", ""instagram"": ""instagram.com/do_mai_trang0"", ""tiktok"": ""tiktok.com/do_mai_trang88"", ""preferred"": ""instagram""}",Walk-in,"[""nam"", ""duong-da""]",,2025-08-30 17:39:52,2025-10-09 11:43:00
92,Võ Văn Lộc,Trung bình,2002-12-06,Nam,vo.van.loc@outlook.com,0330643611,"Địa chỉ: Đường Hàn Dương Khu Y Tế Kỹ Thuật Cao, An Lạc A, Bình Tân, Hồ Chí Minh","{""zalo"": ""zalo.com/vo_van_loc16"", ""tiktok"": ""tiktok.com/vo_van_loc29"", ""preferred"": ""tiktok""}",Referral,"[""uu-tien-ship""]",,2023-01-15 10:14:33,2023-01-17 22:45:05
93,Đỗ Gia Phúc,Tiềm năng,2000-02-19,Nam,do.gia.phuc@yahoo.com,0731890927,"Địa chỉ: Ninh Sơn, Hoa Lư, Ninh Bình","{""instagram"": ""instagram.com/do_gia_phuc15"", ""zalo"": ""zalo.com/do_gia_phuc49"", ""tiktok"": ""tiktok.com/do_gia_phuc54"", ""preferred"": ""zalo""}",Event,"[""da-nhay-cam""]",,2024-11-18 05:15:57,2025-01-12 08:25:19
94,Lê Đức Ngọc,Trung bình,1984-08-06,Nam,le.duc.ngoc@hotmail.com,0850438983,"Địa chỉ: 56 Âu Cơ, Bùi thị Xuân, Quy Nhơn, Bình Định","{""facebook"": ""facebook.com/le_duc_ngoc67"", ""zalo"": ""zalo.com/le_duc_ngoc46"", ""preferred"": ""instagram""}",Referral,"[""khach-quen""]",,2024-01-10 12:10:45,2024-05-17 11:24:39
95,Huỳnh Lan Kim,Tiềm năng,1971-09-12,Nam,huynh.lan.kim1196@gmail.com,0720430068,"Địa chỉ: 99 Nguyễn Thị Định, Bảo Ninh, Đồng Hới, Quảng Bình 47000","{""facebook"": ""facebook.com/huynh_lan_kim39"", ""instagram"": ""instagram.com/huynh_lan_kim26"", ""tiktok"": ""tiktok.com/huynh_lan_kim41"", ""preferred"": ""tiktok""}",Event,"[""da-nhay-cam"", ""nu"", ""trang-diem""]",,2025-04-15 05:14:40,2025-09-19 10:48:12
96,Lê Minh Chi,Tiềm năng,1961-12-24,Nữ,le.minh.chi3910@gmail.com,0741617990,"Địa chỉ: 3 Hùng Thắng, Bãi Cháy, Hạ Long, Quảng Ninh","{""facebook"": ""facebook.com/le_minh_chi44"", ""instagram"": ""instagram.com/le_minh_chi92"", ""zalo"": ""zalo.com/le_minh_chi47"", ""tiktok"": ""tiktok.com/le_minh_chi99"", ""preferred"": ""zalo""}",Website,"[""trang-diem""]",,2023-08-02 03:37:35,2024-01-28 04:02:22
97,Nguyễn Anh Chi,Mới,1963-09-25,Nữ,nguyen.anh.chi@gmail.com,0859177850,"Địa chỉ: Uyên Hưng, Thành phố Tân Uyên, Bình Dương","{""facebook"": ""facebook.com/nguyen_anh_chi1"", ""instagram"": ""instagram.com/nguyen_anh_chi60"", ""zalo"": ""zalo.com/nguyen_anh_chi19"", ""tiktok"": ""tiktok.com/nguyen_anh_chi4"", ""preferred"": ""email""}",Referral,"[""duong-toc""]",Ưa thích son lì tông đất,2023-06-29 03:56:54,2023-08-26 22:28:26
98,Bùi Đức Chi,Mới,1979-04-27,Nam,bui.duc.chi5242@outlook.com,0929518023,"Địa chỉ: 874 Võ Nguyên Giáp, Nhơn Hoà, An Nhơn, Bình Định 55000","{""facebook"": ""facebook.com/bui_duc_chi1"", ""instagram"": ""instagram.com/bui_duc_chi37"", ""zalo"": ""zalo.com/bui_duc_chi38"", ""preferred"": ""instagram""}",Social,[],Quan tâm combo dưỡng ẩm + chống nắng,2024-04-27 15:39:09,2024-07-19 18:47:51
99,Lý Lan My,Vip,1982-10-13,Nữ,ly.lan.my8955@yahoo.com,0730603850,"Địa chỉ: 520 Nguyễn An Ninh, Vũng Tàu, Bà Rịa - Vũng Tàu 008454","{""zalo"": ""zalo.com/ly_lan_my35"", ""tiktok"": ""tiktok.com/ly_lan_my29"", ""preferred"": ""email""}",Website,"[""trang-diem"", ""tri-mun""]",,2024-01-05 23:31:53,2024-04-22 17:26:44
100,Dương Phương Trang,Trung bình,1974-04-23,Nữ,duong.phuong.trang@hotmail.com,0536199062,"Địa chỉ: C449+4C2, TT. Cai Lậy, Cai Lậy, Tiền Giang","{""facebook"": ""facebook.com/duong_phuong_trang98"", ""instagram"": ""instagram.com/duong_phuong_trang19"", ""zalo"": ""zalo.com/duong_phuong_trang57"", ""tiktok"": ""tiktok.com/duong_phuong_trang52"", ""preferred"": ""facebook""}",Walk-in,"[""nu"", ""nuoc-hoa"", ""nam""]",,2023-12-29 21:39:28,2024-01-18 05:02:17
101,Phan Quốc Nhung,Tiềm năng,2007-11-14,Nữ,phan.quoc.nhung@gmail.com,0322490352,"Địa chỉ: R56H+F7W, Unnamed, Road, Thuận Bắc, Ninh Thuận","{""instagram"": ""instagram.com/phan_quoc_nhung70"", ""zalo"": ""zalo.com/phan_quoc_nhung59"", ""tiktok"": ""tiktok.com/phan_quoc_nhung17"", ""preferred"": ""facebook""}",Social,"[""uu-tien-ship"", ""duong-da"", ""duong-toc""]",,2023-09-28 02:15:32,2023-10-05 16:58:56
102,Vũ Ngọc My,Trung bình,1991-06-03,Nữ,vu.ngoc.my6099@gmail.com,0751013721,"Địa chỉ: 110 CT2B Chung Cư HUD, Phước Long, Nha Trang, Khánh Hòa","{""facebook"": ""facebook.com/vu_ngoc_my48"", ""zalo"": ""zalo.com/vu_ngoc_my27"", ""preferred"": ""zalo""}",Social,[],,2025-06-10 11:57:13,2025-09-29 02:20:06
103,Trần Tuấn Trà,Trung bình,1970-02-12,Nữ,tran.tuan.tra@outlook.com,0586870146,"Địa chỉ: 24 Đ. Số 1, Tân Phú, Quận 7, Hồ Chí Minh","{""facebook"": ""facebook.com/tran_tuan_tra62"", ""instagram"": ""instagram.com/tran_tuan_tra72"", ""zalo"": ""zalo.com/tran_tuan_tra49"", ""tiktok"": ""tiktok.com/tran_tuan_tra3"", ""preferred"": ""zalo""}",Event,"[""nam""]",Ưa thích son lì tông đất,2023-01-31 08:07:49,2023-05-08 21:12:18
104,Võ Thị Kim,Tiềm năng,1977-07-25,Nam,vo.thi.kim@hotmail.com,0542133480,"Địa chỉ: Residences, 03 Đ. Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, Hồ Chí Minh","{""instagram"": ""instagram.com/vo_thi_kim89"", ""zalo"": ""zalo.com/vo_thi_kim72"", ""tiktok"": ""tiktok.com/vo_thi_kim72"", ""preferred"": ""instagram""}",Email,"[""nuoc-hoa"", ""chong-nang"", ""nam""]",,2024-05-09 00:03:43,2024-11-13 13:07:29
105,Lý Thị Khoa,Trung bình,1970-12-13,Nam,ly.thi.khoa@hotmail.com,0540870593,"Địa chỉ: 35 Trần Hưng Đạo, TT. Ba Tri, Ba Tri, Bến Tre 86806","{""tiktok"": ""tiktok.com/ly_thi_khoa84"", ""preferred"": ""tiktok""}",Referral,"[""duong-da"", ""nu""]",,2023-08-09 01:11:38,2024-02-23 05:13:56
106,Bùi Ngọc Dũng,Trung bình,1986-11-27,Nam,bui.ngoc.dung7158@icloud.com,0862895392,"Địa chỉ: 203A/1 Ng. Gia Tự, P, Phan Rang-Tháp Chàm, Ninh Thuận 660000","{""facebook"": ""facebook.com/bui_ngoc_dung77"", ""instagram"": ""instagram.com/bui_ngoc_dung78"", ""zalo"": ""zalo.com/bui_ngoc_dung72"", ""tiktok"": ""tiktok.com/bui_ngoc_dung63"", ""preferred"": ""instagram""}",Website,"[""chong-nang""]",,2025-06-08 20:49:44,2025-09-17 17:29:25
107,Bùi Ngọc Khoa,Vip,1979-11-27,Nam,bui.ngoc.khoa5501@icloud.com,0314331541,"Địa chỉ: 37 Chương Dương, Nguyễn Văn Cừ, Quy Nhơn, Bình Định","{""zalo"": ""zalo.com/bui_ngoc_khoa97"", ""preferred"": ""instagram""}",Ads,"[""chong-nang"", ""da-nhay-cam"", ""khach-quen""]",Quan tâm combo dưỡng ẩm + chống nắng,2025-04-28 05:14:56,2025-08-02 08:56:30
108,Trần Minh Hoa,Tiềm năng,1974-03-06,Nữ,tran.minh.hoa@gmail.com,0725262181,"Địa chỉ: C263+JF4, Unnamed, Road, Thuận Nam, Ninh Thuận","{""facebook"": ""facebook.com/tran_minh_hoa26"", ""zalo"": ""zalo.com/tran_minh_hoa70"", ""preferred"": ""phone""}",Event,"[""nu"", ""duong-da"", ""da-nhay-cam""]","Da nhạy cảm, tránh hương liệu mạnh",2025-08-01 10:26:31,2025-10-09 11:05:00
109,Đặng Đức Hạnh,Tiềm năng,1984-01-22,Nữ,dang.duc.hanh@hotmail.com,0797205061,"Địa chỉ: X36J+3X2, Hựu Thành, Trà Ôn, Vĩnh Long","{""instagram"": ""instagram.com/dang_duc_hanh50"", ""zalo"": ""zalo.com/dang_duc_hanh84"", ""tiktok"": ""tiktok.com/dang_duc_hanh82"", ""preferred"": ""email""}",Event,"[""tri-mun"", ""trang-diem"", ""duong-da""]",,2025-09-18 09:28:20,2025-10-09 03:55:00
110,Hồ Anh Dũng,Vip,1988-11-27,Nam,ho.anh.dung@outlook.com,0387434902,"Địa chỉ: 118 Đinh Công Tráng, Quang Trung, Vinh, Nghệ An","{""tiktok"": ""tiktok.com/ho_anh_dung30"", ""preferred"": ""tiktok""}",Ads,"[""yeu-son"", ""tri-mun"", ""uu-tien-ship""]",,2024-08-24 08:21:40,2025-01-04 23:36:10
111,Trần Thanh Phương,Trung bình,1969-08-19,Nam,tran.thanh.phuong9364@hotmail.com,0331722332,"Địa chỉ: 37 Hà Huy Tập, Phường 3, Bạc Liêu","{""facebook"": ""facebook.com/tran_thanh_phuong71"", ""instagram"": ""instagram.com/tran_thanh_phuong41"", ""tiktok"": ""tiktok.com/tran_thanh_phuong1"", ""preferred"": ""phone""}",Email,"[""tri-mun"", ""nam"", ""chong-nang""]",Quan tâm combo dưỡng ẩm + chống nắng,2024-05-11 17:07:29,2024-11-13 19:33:52
112,Ngô Văn Chi,Trung bình,2007-04-04,Nữ,ngo.van.chi@hotmail.com,0721914856,"Địa chỉ: 218 Đ. Phạm Văn Chí, Phường 1, Quận 6, Hồ Chí Minh 700000","{""facebook"": ""facebook.com/ngo_van_chi42"", ""zalo"": ""zalo.com/ngo_van_chi60"", ""preferred"": ""zalo""}",Ads,"[""duong-da"", ""chong-nang"", ""duong-toc""]",,2025-08-18 09:49:30,2025-10-09 11:20:00
113,Đặng Minh Yến,Trung bình,1997-01-22,Nữ,dang.minh.yen1610@yahoo.com,0534754691,"Địa chỉ: 473 Trần Hưng Đạo, Quy Nhơn, Bình Định","{""facebook"": ""facebook.com/dang_minh_yen64"", ""instagram"": ""instagram.com/dang_minh_yen99"", ""preferred"": ""facebook""}",Social,"[""nu"", ""khach-quen"", ""uu-tien-ship""]",Ưu tiên sản phẩm thiên nhiên,2025-03-11 10:38:48,2025-04-20 13:02:08
114,Phan Mai Linh,Tiềm năng,1998-08-04,Nữ,phan.mai.linh@icloud.com,0315345786,"Địa chỉ: 10 Đ. Số 9, TT. Bến Lức, Bến Lức, Long An","{""facebook"": ""facebook.com/phan_mai_linh33"", ""tiktok"": ""tiktok.com/phan_mai_linh49"", ""preferred"": ""facebook""}",Ads,"[""yeu-son"", ""khach-quen"", ""chong-nang""]",Thích mùi nước hoa nhẹ,2025-06-30 16:28:53,2025-10-09 06:07:00
115,Phan Mai Ngân,Tiềm năng,1976-09-25,Nữ,phan.mai.ngan@yahoo.com,0956800722,"Địa chỉ: Quốc lộ 1D, Khu Phố 1, Bãi Xép, Phường Ghềnh Ráng,, Quy Nhơn, Bình Định","{""facebook"": ""facebook.com/phan_mai_ngan59"", ""instagram"": ""instagram.com/phan_mai_ngan66"", ""tiktok"": ""tiktok.com/phan_mai_ngan13"", ""preferred"": ""facebook""}",Ads,"[""nu"", ""nam""]",,2024-08-07 20:01:19,2024-11-05 12:44:00
