ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,Email,Telephone,City,Country,CreatedOn,LoyaltyTier,Income,CustomerSatisfaction
CUST_00160,Lisa,Miller,Lisa Miller,1994-05-30,Female,angelacrawford@gmail.com,001-686-557-0917x419,Joneston,VN,2023-07-26,low,26206.09631063894,high
CUST_00161,Michael,Mckee,Michael Mckee,1990-04-17,Male,kennethbell@hotmail.com,920.612.5324x07436,West Sarahport,VN,2022-01-12,medium,30362.90879001648,medium
CUST_00162,Victoria,Parker,Victoria Parker,1969-06-28,Female,barberdwayne@hotmail.com,887.067.0703x930,Marquezberg,VN,2022-07-06,medium,72798.35254427012,high
CUST_00163,Janet,Green,Janet Green,1997-08-17,Male,ymeyer@yahoo.com,110-208-6138x3339,Scotthaven,VN,2024-02-14,low,28626.81551526129,high
CUST_00164,Gregory,Johnson,Gregory Johnson,1959-01-22,Female,shaunmartin@freeman-acosta.com,9026380011,South Brian,VN,2024-05-06,low,64139.93957381279,high
CUST_00165,Travis,Bowers,Travis Bowers,1997-12-22,Female,websterrita@phillips.com,634-089-1974,Christineville,VN,2021-02-14,medium,47132.61539281893,high
CUST_00166,Michael,Burton,Michael Burton,1998-04-26,Male,reneedavis@yahoo.com,841-238-0427x205,Lake Jennyland,VN,2023-02-06,low,22133.663765713864,high
CUST_00167,Joshua,Taylor,Joshua Taylor,1970-05-01,Female,bennettkrista@gmail.com,(435)153-6922x11520,South Sharon,VN,2023-08-28,low,57982.93433121829,high
CUST_00168,Monica,Miller,Monica Miller,1959-01-22,Female,jeffrey09@yahoo.com,845.198.4425x8427,Williamview,VN,2024-04-26,low,66236.812459745,medium
CUST_00169,Daniel,Mendoza,Daniel Mendoza,1960-04-05,Female,alexandriashaw@yahoo.com,(636)623-8534x02187,South Roger,VN,2023-07-05,low,49504.75614958346,high
CUST_00170,Mark,Adkins,Mark Adkins,1971-12-03,Female,crawfordcrystal@hotmail.com,(174)533-1453,Lake Kristen,VN,2024-11-28,low,20652.357432913395,high
CUST_00171,Amanda,Ryan,Amanda Ryan,1974-12-13,Female,brianlynn@mendez-shaw.com,(090)620-1335x77501,Robertsshire,VN,2022-06-22,low,49080.08799280248,high
CUST_00172,Lauren,Aguilar,Lauren Aguilar,1994-01-28,Female,vpayne@valdez.com,8731280727,Port Kathrynchester,VN,2021-12-31,low,29618.591499801798,medium
CUST_00173,Lauren,Wright,Lauren Wright,1958-04-16,Female,fjones@farmer.com,550-561-7056x4068,New Jean,VN,2023-04-03,low,20506.025693309002,high
CUST_00174,Arthur,Decker,Arthur Decker,1964-11-13,Female,rachelhughes@gmail.com,096.467.8874,East Justin,VN,2022-11-24,high,14808.058039938176,high
CUST_00175,Laura,Bell,Laura Bell,1970-01-25,Female,uhenderson@hotmail.com,+1-781-187-5081x6779,Cliffordborough,VN,2022-02-03,low,22713.195952731992,high
CUST_00176,Gregory,Church,Gregory Church,1977-02-23,Male,james32@martin.com,+1-998-138-5255x1160,Bartonchester,VN,2021-10-12,high,46515.25513636909,high
CUST_00177,Timothy,West,Timothy West,1970-12-13,Female,randymason@le.biz,920-104-9121x0447,Barkerborough,VN,2022-01-13,low,53155.27524609495,high
CUST_00178,Matthew,Kelley,Matthew Kelley,1977-04-05,Male,jeremyavila@anderson-jones.com,9089717135,Pageberg,VN,2023-03-11,medium,35658.06169028372,high
CUST_00179,Martin,Martin,Martin Martin,1999-10-28,Female,hensonkayla@thomas.com,365-112-3870x1502,Jefferyton,VN,2023-01-14,medium,73122.8372656899,medium
CUST_00180,Shannon,Hampton,Shannon Hampton,1997-01-29,Male,jose81@jones.info,209-141-8965x2369,Youngport,VN,2022-09-14,high,67595.15265633693,medium
CUST_00181,Peter,Welch,Peter Welch,1997-06-16,Male,jacquelinesmith@yahoo.com,(613)137-8432x6003,Tiffanyshire,VN,2022-11-12,low,26981.208331514372,medium
CUST_00182,Amber,Miller,Amber Miller,1995-04-15,Male,brewermichelle@frye-martin.net,001-696-185-0288,Smithborough,VN,2021-09-24,low,7216.646189296413,medium
CUST_00183,Kathy,Robinson,Kathy Robinson,1968-09-25,Female,dustin59@yahoo.com,(960)331-4094x40368,Curtisburgh,VN,2024-07-27,medium,49486.5579432207,medium
CUST_00184,Kenneth,Fernandez,Kenneth Fernandez,1983-09-09,Female,swansonteresa@harrington-hernandez.com,+1-377-765-8503x36665,Port Amanda,VN,2021-12-09,medium,73828.88246378256,medium
CUST_00185,Joshua,Brewer,Joshua Brewer,1983-10-24,Female,morganjoshua@cook.net,117.023.3921x8537,East Alanport,VN,2022-02-14,low,73721.01382032619,high
CUST_00186,Eric,Conner,Eric Conner,2001-08-01,Male,jacobsrichard@moreno.com,001-383-926-3250,New Molly,VN,2024-08-09,low,13845.990569244588,medium
CUST_00187,Amanda,Taylor,Amanda Taylor,1985-05-02,Male,jacobskathy@hotmail.com,3498520573,Nelsonfort,VN,2024-10-06,low,5608.6953389878145,medium
CUST_00188,Leah,Bell,Leah Bell,1964-05-12,Male,georgehernandez@yahoo.com,094.581.0858,Williammouth,VN,2022-12-16,medium,51684.35016980384,low
CUST_00189,Tracey,Adams,Tracey Adams,1989-06-25,Male,shawn49@sanchez.net,762.650.7649,New Mary,VN,2021-12-13,medium,78116.68130757223,high
CUST_00190,Heather,Hubbard,Heather Hubbard,1969-10-26,Female,marissamendoza@hardin.com,541-491-1689x7683,West Aaronstad,VN,2024-05-10,low,9571.924442055577,high
CUST_00191,Jennifer,Jefferson,Jennifer Jefferson,1968-10-18,Male,ashleychavez@johnson.org,578-493-0942x165,North Michael,VN,2024-03-05,low,26865.14332268304,medium
CUST_00192,Katherine,Larson,Katherine Larson,1956-03-28,Male,larsenelizabeth@miller.info,650.719.7462x942,North Katie,VN,2023-08-17,low,72150.18028693496,medium
CUST_00193,Leonard,Carlson,Leonard Carlson,1969-01-03,Male,robinsonamanda@pope-jones.net,001-453-732-6377x343,Port Lorimouth,VN,2022-12-20,medium,32084.897952893036,high
CUST_00194,Joshua,Wang,Joshua Wang,1972-05-24,Male,vsnyder@serrano.com,069.545.9596x1144,Alexanderfurt,VN,2022-03-12,low,62715.626485515815,high
CUST_00195,Brian,Johnson,Brian Johnson,1966-05-08,Female,angela66@heath-smith.com,(877)056-4529,Estradahaven,VN,2020-12-17,medium,40043.77202584412,high
CUST_00196,Kristen,Mitchell,Kristen Mitchell,2007-10-20,Male,kennethbridges@gmail.com,(528)077-3451x3025,Taylorton,VN,2024-06-17,low,17008.466048135877,high
CUST_00197,Jesse,Gomez,Jesse Gomez,1969-07-26,Male,benjamin72@yahoo.com,001-468-495-3300,Andrewside,VN,2023-03-16,medium,23967.242813463057,high
CUST_00198,Eric,Parrish,Eric Parrish,1982-03-01,Female,catherine22@henry-cummings.info,763-601-8728x12961,Lake Matthew,VN,2024-06-24,low,4954.749385846554,medium
CUST_00199,Erin,Zimmerman,Erin Zimmerman,1981-02-28,Female,chasejennifer@yahoo.com,355.785.0389,Julianshire,VN,2024-03-22,high,34414.80614309304,high
CUST_00200,Ashley,Wilson,Ashley Wilson,1984-04-04,Male,hernandezmary@contreras.com,001-271-851-8619x57141,Stevenview,VN,2023-12-08,low,54735.74125710209,low
CUST_00201,John,Perez,John Perez,1961-05-16,Female,allenmejia@rodriguez.info,(135)924-6812x095,North Mark,VN,2022-04-18,low,46847.150867789525,high
CUST_00202,Lisa,Davis,Lisa Davis,2007-03-16,Female,gregory94@hotmail.com,965.558.4713x3613,North Sarahstad,VN,2023-11-12,low,10656.987242469579,medium
CUST_00203,Sara,James,Sara James,1955-07-19,Female,lauren03@gmail.com,+1-619-890-6738x66932,Downsberg,VN,2022-12-23,medium,65127.461470119124,high
CUST_00204,Alicia,Jimenez,Alicia Jimenez,1964-09-16,Female,christinefields@sosa.net,+1-440-535-3604x855,Washingtonbury,VN,2024-02-23,medium,18783.790747018214,medium
CUST_00205,Michael,Hansen,Michael Hansen,1973-02-23,Female,joseph11@gmail.com,001-397-369-1175x57421,Walkerton,VN,2023-07-02,low,51759.53966814396,high
CUST_00206,Amy,Barnes,Amy Barnes,1983-02-07,Male,roblesmark@hotmail.com,+1-307-739-2476x52538,Hurstborough,VN,2024-04-07,low,16970.528501914392,high
CUST_00207,Andre,Lewis,Andre Lewis,1960-08-07,Female,cynthiacervantes@gmail.com,+1-101-997-3791x5748,West Gina,VN,2024-07-07,medium,73118.04827260341,high
CUST_00208,John,Mahoney,John Mahoney,2003-04-24,Male,maryhart@santiago-reed.info,(238)513-2899,Mariabury,VN,2024-11-06,low,32236.315428879552,high
CUST_00209,Jeffrey,Carroll,Jeffrey Carroll,1980-09-26,Female,hford@rios.info,001-232-321-6787x76990,Port Cameron,VN,2024-05-15,medium,29579.79515585822,high
CUST_00210,Tony,Sellers,Tony Sellers,1976-08-02,Male,robertspatricia@yahoo.com,001-174-637-2909x9201,Diazburgh,VN,2020-12-30,low,25673.86348472766,high
CUST_00211,Patrick,Chandler,Patrick Chandler,1955-12-04,Female,ymyers@hotmail.com,073.384.7584,South Christianside,VN,2024-07-05,medium,11796.320295870557,high
CUST_00212,Michael,Tran,Michael Tran,1965-08-11,Male,kimberly28@rubio.com,831-044-2385,North Joseph,VN,2021-07-01,high,64588.85470794327,high
CUST_00213,Barry,Cook,Barry Cook,1998-06-19,Male,susandickerson@maxwell-hamilton.info,(124)898-7901,Donovanville,VN,2022-01-20,medium,60109.89470560725,high
CUST_00214,Olivia,Ryan,Olivia Ryan,1995-10-16,Male,gomezwilliam@yahoo.com,001-844-812-0431,Port Brandibury,VN,2022-03-09,low,13730.417703607458,high
CUST_00215,Nathan,Bates,Nathan Bates,1990-04-23,Female,derrick73@yahoo.com,802-429-9037,East Mary,VN,2022-12-18,low,72344.0671952017,high
CUST_00216,Dalton,Lewis,Dalton Lewis,1961-04-24,Male,valeriematthews@ward.biz,(255)087-2739x416,Gayton,VN,2021-09-19,low,73401.00810515843,medium
CUST_00217,David,Jackson,David Jackson,2006-08-10,Female,grantbowman@snyder.com,597-838-5550,Robinsonfurt,VN,2024-05-25,low,8172.505793509677,high
CUST_00218,Christine,Williamson,Christine Williamson,1974-07-02,Female,trevinocandace@cain.com,138.022.0749x32005,Lake Marcus,VN,2022-11-02,medium,18894.437925566446,low
CUST_00219,Caroline,King,Caroline King,1965-07-01,Male,reevesdavid@dawson.org,7834736462,Ellenfort,VN,2022-03-26,low,23520.37628955793,high
CUST_00220,Brittany,Allen,Brittany Allen,1967-08-27,Female,lisasmith@brown-white.com,652-681-3246x974,Costaview,VN,2022-08-14,medium,54207.82394006167,medium
CUST_00221,Maurice,Richards,Maurice Richards,1971-01-12,Male,apope@gmail.com,(926)757-3133x549,South Sandra,VN,2024-07-06,medium,34137.37561927487,high
CUST_00222,Michael,Allen,Michael Allen,2005-08-10,Female,mgates@perry.com,001-549-123-4335x79612,South Jody,VN,2024-07-10,low,15803.819394218115,high
CUST_00223,Carlos,Frank,Carlos Frank,1973-11-02,Male,jenniferphillips@hotmail.com,4822615509,Fosterville,VN,2022-07-03,low,62365.91626623185,low
CUST_00224,Glenn,Thornton,Glenn Thornton,1991-11-16,Male,mollyrobinson@gmail.com,001-571-621-6998x33608,Heatherbury,VN,2024-09-05,low,30386.799167801084,high
CUST_00225,Tyler,Brown,Tyler Brown,1975-10-20,Male,iflores@gmail.com,(961)792-7371,Lake Kristin,VN,2021-05-26,medium,76096.62337344796,medium
CUST_00226,Paula,Liu,Paula Liu,2002-03-11,Female,campbellcharles@cordova.com,+1-918-546-8375x1537,Murrayside,VN,2021-12-15,high,59408.05148518927,medium
CUST_00227,Ruth,Miller,Ruth Miller,2005-04-11,Female,douglasjennifer@yahoo.com,862-701-2680x6133,Phelpsstad,VN,2021-10-16,medium,15475.068597652014,high
CUST_00228,Michael,Olson,Michael Olson,1959-04-17,Male,randalltamara@yahoo.com,(532)832-5702,Port Dominique,VN,2023-09-22,low,48956.89936660047,medium
CUST_00229,Brittany,Bush,Brittany Bush,1968-01-24,Female,jenkinsedward@hotmail.com,985.756.2927x21113,West Kevinhaven,VN,2022-10-06,low,29517.547367405958,medium
CUST_00230,Bradley,Garner,Bradley Garner,1982-04-24,Male,lindsay14@garcia.com,833-946-1912x898,Lake Elizabethshire,VN,2023-12-11,low,56006.98452493567,high
CUST_00231,Lorraine,Collins,Lorraine Collins,2000-04-23,Male,aaronsmith@robinson.com,+1-206-087-5233x14082,North Barbarahaven,VN,2024-05-13,low,8987.931494079694,low
CUST_00232,Megan,Glover,Megan Glover,1982-06-05,Male,kelly19@yahoo.com,+1-599-385-1628x6151,Port Donaldburgh,VN,2023-10-17,low,48447.7613489197,medium
CUST_00233,Cristian,Molina,Cristian Molina,1980-06-14,Female,opayne@yahoo.com,(804)657-5219,Clarkside,VN,2022-06-10,medium,77081.60650383706,high
CUST_00234,David,Martinez,David Martinez,1984-10-29,Male,christinabrown@yahoo.com,+1-701-817-8895,North Julie,VN,2022-02-02,low,17255.23552057371,high
CUST_00235,Karina,Jones,Karina Jones,1975-07-29,Female,raymondrogers@hotmail.com,(072)466-3389x363,Lake Jimmy,VN,2021-01-09,medium,52199.10267073816,high
CUST_00236,Theresa,Arias,Theresa Arias,1978-08-15,Male,annawright@hotmail.com,482-356-5625x434,North Heidifurt,VN,2022-02-02,medium,68388.06517052959,medium
CUST_00237,David,Torres,David Torres,2000-10-20,Male,caroline25@bryan.com,062.752.4400x7979,East Chrisborough,VN,2023-01-30,medium,56374.491282183204,low
CUST_00238,Eric,Davis,Eric Davis,1960-02-25,Female,denisephillips@gmail.com,(277)484-3509x1261,Lake Christopherside,VN,2022-03-02,low,57329.28828370801,high
CUST_00239,Ryan,Esparza,Ryan Esparza,2007-05-05,Male,wgarza@gmail.com,913.683.0603x64836,Fernandezfurt,VN,2024-09-17,medium,39437.179092262675,medium
CUST_00240,Derrick,Williams,Derrick Williams,1989-02-02,Male,larsenlori@reed.biz,996.045.6722x92497,Shirleyburgh,VN,2021-08-09,medium,25895.87356768641,high
CUST_00241,William,Brown,William Brown,1997-08-04,Female,david80@douglas.biz,001-154-007-6013x1247,Watsonside,VN,2022-03-14,low,64241.3215228505,high
CUST_00242,Trevor,Ryan,Trevor Ryan,1994-07-24,Female,jsmith@gmail.com,001-940-583-2152x8454,Richardfurt,VN,2021-11-13,medium,27570.736439730685,high
CUST_00243,Nathaniel,Ware,Nathaniel Ware,2002-02-20,Male,davisrobert@lewis.org,634.581.2691x74107,Nathanton,VN,2024-01-05,medium,31081.688208212552,high
CUST_00244,Matthew,Dennis,Matthew Dennis,1997-11-22,Male,daywilliam@tran.info,4421708518,Michaelfurt,VN,2024-12-06,low,56614.23574261676,medium
CUST_00245,Monica,Lara,Monica Lara,1955-11-26,Male,pauljames@garcia.com,(244)142-5515,New Natalie,VN,2021-03-07,low,47076.93747637686,high
CUST_00246,Travis,Davis,Travis Davis,1983-04-16,Female,ccasey@yahoo.com,(660)059-4689x3184,Foxview,VN,2022-07-06,medium,27543.942725769382,high
CUST_00247,Joshua,Figueroa,Joshua Figueroa,1974-04-05,Female,emiller@james.info,001-412-304-2497x791,Karenville,VN,2022-09-30,low,70503.23409540861,high
CUST_00248,Elaine,Bentley,Elaine Bentley,2002-06-13,Male,burnsamanda@gmail.com,2108814858,North Shane,VN,2024-09-02,high,4637.744635479809,high
CUST_00249,Judy,Mendoza,Judy Mendoza,1988-05-27,Male,jamie00@yahoo.com,(029)226-5581,South Nicholasshire,VN,2021-06-24,low,74809.42302574447,low
CUST_00250,Edward,Schmidt,Edward Schmidt,1971-12-13,Female,leemisty@wells-ward.com,001-521-396-2558x1441,Henryberg,VN,2024-07-21,low,62073.49824769677,high
CUST_00251,Marissa,Rice,Marissa Rice,1966-09-03,Male,williamharris@yahoo.com,712.934.1455,Wendymouth,VN,2023-04-08,low,47718.30495650423,medium
CUST_00252,Christopher,Burke,Christopher Burke,1998-11-23,Male,lawsonangela@gonzales.com,001-316-048-8647x695,Taylormouth,VN,2024-01-04,medium,35168.0422268847,high
CUST_00253,Donald,Fernandez,Donald Fernandez,1994-02-20,Male,jonesamanda@miller.biz,+1-482-507-2508,Lynnhaven,VN,2024-02-06,medium,3257.6698773094004,high
CUST_00254,Kimberly,Harrison,Kimberly Harrison,2001-10-09,Female,malonesamuel@gmail.com,481.720.7091x2001,Port Aaron,VN,2024-01-29,low,25815.725275111236,medium
CUST_00255,Michelle,Newton,Michelle Newton,1991-04-25,Male,dramirez@gmail.com,500.297.8969,Lake Sheryl,VN,2024-06-26,low,73096.11085843014,low
CUST_00256,Jose,Munoz,Jose Munoz,1985-06-24,Male,phillip81@lee.biz,631.544.1306,Bennettstad,VN,2024-09-16,low,55332.840767366375,medium
CUST_00257,Eric,Perry,Eric Perry,1961-09-15,Female,kimberlysmith@mejia.com,+1-558-786-5032x44967,South Vincent,VN,2024-01-16,medium,22941.664173339654,high
CUST_00258,Eric,Reyes,Eric Reyes,1986-12-29,Male,tylerbell@yahoo.com,+1-592-476-8428,East Elizabethside,VN,2022-11-01,high,75744.3657164386,high
CUST_00259,Tammy,Castillo,Tammy Castillo,2004-07-07,Male,richardmosley@nelson.com,436-337-7853,Port James,VN,2023-05-30,high,60238.16736280906,low
CUST_00260,Sean,Gamble,Sean Gamble,1957-09-18,Female,brownjoseph@lewis.com,(889)708-9096x776,South James,VN,2021-10-03,high,53022.79197241237,high
CUST_00261,Ricardo,Simon,Ricardo Simon,1977-11-07,Male,srussell@smith.com,322.062.7842x076,Lisashire,VN,2024-03-01,low,6614.792500381602,medium
CUST_00262,Andre,Brown,Andre Brown,1962-03-06,Male,sarah47@washington-crawford.net,394.470.4483x807,South Maria,VN,2021-01-15,low,63028.004464640006,medium
CUST_00263,Dennis,Beard,Dennis Beard,1993-06-14,Male,campbellkevin@lyons-moore.net,+1-621-208-3037x0056,Jamesbury,VN,2024-04-27,medium,19656.94977381462,high
CUST_00264,Alison,Conrad,Alison Conrad,1964-01-23,Female,caseyskinner@jackson.com,023-135-6808,Gillespiebury,VN,2021-07-22,high,16389.934189900523,medium
CUST_00265,Julia,Schneider,Julia Schneider,2007-10-19,Female,jared29@sanchez.info,+1-946-267-3336x592,Lake Ashley,VN,2023-09-01,low,79717.85473711777,high
CUST_00266,Nancy,Jackson,Nancy Jackson,1962-11-11,Male,devans@lyons.org,258-487-2057x247,New Davidfort,VN,2021-06-04,low,20233.95634134198,high
CUST_00267,Hannah,Herrera,Hannah Herrera,1963-08-01,Male,brian80@jones.com,(589)479-6741x457,North Kimberlychester,VN,2022-08-04,high,69229.76486418014,high
CUST_00268,Tanya,Black,Tanya Black,1985-09-25,Female,briannacobb@berry.com,647.907.1715,North Jenniferhaven,VN,2021-03-03,low,12972.648938775921,high
CUST_00269,Brian,Ford,Brian Ford,1959-08-13,Male,brett18@white.com,001-219-742-4420x57023,Nashchester,VN,2024-09-22,high,5727.52236822797,medium
CUST_00270,Brian,Miller,Brian Miller,1957-01-26,Male,christopher37@larson.com,+1-516-443-4749x41567,New Kelly,VN,2021-07-04,medium,9697.98051317858,high
CUST_00271,Krystal,Wells,Krystal Wells,1970-12-31,Male,michaelstark@lopez.com,+1-841-469-4692,Vazquezberg,VN,2021-09-16,low,56570.00054943076,low
CUST_00272,Courtney,Pratt,Courtney Pratt,1963-07-22,Female,wesleyanderson@gmail.com,(824)343-5816,Ianhaven,VN,2022-08-26,low,19954.10655013547,high
CUST_00273,Kelly,Farmer,Kelly Farmer,1985-05-22,Male,christinamyers@scott.biz,0404589996,Shawnside,VN,2023-07-08,high,7736.811020421099,high
CUST_00274,Megan,Alvarez,Megan Alvarez,1957-03-04,Female,ahill@warner.biz,001-216-117-5163x307,West Pamela,VN,2021-04-26,medium,66500.43437623649,medium
CUST_00275,David,Chan,David Chan,1970-12-23,Female,donald07@gmail.com,(385)669-7848x36300,West Brittanyhaven,VN,2021-07-24,medium,69565.95178366583,high
CUST_00276,William,Johnson,William Johnson,1996-10-31,Female,jcunningham@hotmail.com,172-515-7643,Michaelmouth,VN,2022-08-19,medium,53700.79126869876,high
CUST_00277,Sarah,Scott,Sarah Scott,1956-11-07,Male,grahamkristine@moore.com,+1-343-115-0018x18059,North Kimberlyfort,VN,2022-08-16,low,28718.683663383315,medium
CUST_00278,Eric,Cline,Eric Cline,1990-11-20,Male,sarah38@yahoo.com,+1-526-119-1038x8900,Port Connor,VN,2020-12-21,medium,50633.07612256919,high
CUST_00279,Teresa,Burns,Teresa Burns,1996-01-10,Male,dianawright@adkins.com,296-446-4185x77839,Port Anthony,VN,2023-01-07,high,77021.27719023787,high
CUST_00280,Jennifer,George,Jennifer George,1963-01-27,Male,tbrown@gmail.com,(578)815-0212,Lake Lauraberg,VN,2022-03-16,medium,12922.97979545528,medium
CUST_00281,Tara,Nunez,Tara Nunez,1983-08-17,Female,vwilkins@gmail.com,001-447-561-9531x723,Russoland,VN,2020-12-23,high,3086.2485839684305,high
CUST_00282,Robert,Padilla,Robert Padilla,1991-02-07,Male,cohenjim@pierce.biz,140.481.9638x83003,Dianastad,VN,2022-02-13,medium,3491.7121221961856,medium
CUST_00283,Tracy,Taylor,Tracy Taylor,1982-08-11,Female,angela78@walker.info,(744)475-2711x3037,Lake Markport,VN,2023-06-05,low,46108.01204777987,medium
CUST_00284,Cassie,Wilson,Cassie Wilson,1989-10-26,Female,hcarter@patterson.com,560-317-1376x0221,Lake Jane,VN,2021-11-19,medium,44578.87423812087,high
CUST_00285,Maurice,Turner,Maurice Turner,1984-04-25,Female,jamiesoto@yahoo.com,001-955-378-3102,Port Jenniferport,VN,2021-01-14,low,4418.9343428427455,high
CUST_00286,Victoria,Garcia,Victoria Garcia,1991-08-27,Female,philip35@hotmail.com,(046)233-0642,North Tyler,VN,2023-08-16,low,51711.885771314,high
CUST_00287,Katie,Turner,Katie Turner,1975-04-17,Male,omorris@hanson-jennings.net,623.455.7594x18795,Gregoryville,VN,2022-07-14,medium,16379.017598682643,high
CUST_00288,Brenda,Zimmerman,Brenda Zimmerman,1956-09-26,Female,gbridges@gmail.com,(818)355-1083,East Todd,VN,2021-10-09,low,57529.25082568668,low
CUST_00289,Lori,Martinez,Lori Martinez,2007-07-27,Female,antonio46@pittman.info,436-711-1760x21706,New Alexanderside,VN,2022-06-10,low,7459.875463027469,low
CUST_00290,Valerie,Alvarez,Valerie Alvarez,1965-11-22,Female,cody85@yahoo.com,+1-781-647-1061,West Jacob,VN,2023-08-01,high,77958.65062665957,high
CUST_00291,Christian,Hawkins,Christian Hawkins,1976-03-23,Female,jimmy49@green.org,673-244-4285,New Marcusfurt,VN,2023-08-14,medium,48768.48116059799,medium
CUST_00292,Christopher,Snow,Christopher Snow,1996-08-15,Male,ronald12@scott.com,6052620698,Danielburgh,VN,2022-09-06,low,27917.986874514674,high
CUST_00293,Melissa,Graham,Melissa Graham,1974-06-09,Male,kaylacolon@hotmail.com,(817)313-2360x821,Port Christinaland,VN,2023-10-26,low,3079.2699481137715,medium
CUST_00294,Lauren,Hawkins,Lauren Hawkins,1975-11-12,Female,ichavez@gonzalez-tapia.com,(198)201-6939,Griffintown,VN,2021-07-06,high,35815.96027216992,high
